symbol,open,close,high,low,volume,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
TRXUSDT,0.27993,0.27993,0.27994,0.27993,,3607.8253,8746.0,2448.35524,41,1771188780000
IOSTUSDT,0.001263,0.001263,0.001263,0.001263,,644.406597,0.0,0.0,4,1771188780000
CRVUSDT,0.248,0.248,0.249,0.248,,290.9199,40.7,10.1343,7,1771188780000
XTZUSDT,0.397,0.396,0.397,0.396,,183.9935,289.1,114.7727,5,1771188780000
ATOMUSDT,2.116,2.116,2.117,2.116,,2666.89063,53.51,113.28067,31,1771188780000
RLCUSDT,0.4471,0.4471,0.4471,0.4471,,28.30143,0.0,0.0,3,1771188780000
THETAUSDT,0.2065,0.2064,0.2065,0.2064,,168.30846,0.0,0.0,5,1771188780000
ALGOUSDT,0.0949,0.0949,0.0949,0.0948,,1509.24731,14438.3,1370.19467,12,1771188780000
DOGEUSDT,0.10262,0.10262,0.10263,0.10251,,458433.66848,2421881.0,248452.97408,1141,1771188780000
TRBUSDT,15.442,15.441,15.443,15.433,,1210.3007,48.3,745.6573,70,1771188780000
SNXUSDT,0.287,0.287,0.287,0.287,,39.6921,0.0,0.0,3,1771188780000
BCHUSDT,553.58,553.45,553.58,553.44,,3942.70858,0.596,329.86027,82,1771188780000
KNCUSDT,0.1411,0.1411,0.1411,0.1411,,20.0362,142.0,20.0362,2,1771188780000
YFIUSDT,2838.0,2837.0,2839.0,2837.0,,1588.9,0.062,175.971,28,1771188780000
ZRXUSDT,0.108,0.108,0.108,0.108,,0.0,0.0,0.0,0,1771188780000
ETHUSDT,1946.35,1946.8,1947.05,1945.99,,2450552.02034,751.711,1463139.47217,2431,1771188780000
BATUSDT,0.1285,0.1285,0.1285,0.1285,,19.85325,0.0,0.0,1,1771188780000
SUSHIUSDT,0.2064,0.2065,0.2065,0.2064,,544.6683,1851.0,382.2315,12,1771188780000
ADAUSDT,0.2789,0.2788,0.2789,0.2787,,76362.0958,187446.0,52260.3478,154,1771188780000
ZILUSDT,0.00428,0.00428,0.00429,0.00428,,578.73959,19915.0,85.43535,15,1771188780000
ONTUSDT,0.0458,0.0459,0.0459,0.0458,,39.48327,265.7,12.19563,3,1771188780000
ETCUSDT,8.657,8.659,8.659,8.656,,1421.73542,125.92,1090.0375,25,1771188780000
QTUMUSDT,0.978,0.978,0.979,0.978,,1507.8695,1541.6,1507.8695,21,1771188780000
XMRUSDT,333.72,333.64,333.72,333.49,,9163.84738,11.643,3884.84876,142,1771188780000
