symbol,open,close,high,low,volume,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
TRXUSDT,0.28,0.27993,0.28001,0.27992,,13902.05493,2402.0,672.49368,79,1771185540000
IOSTUSDT,0.001257,0.001257,0.001258,0.001257,,268.412611,4144.0,5.213152,7,1771185540000
CRVUSDT,0.249,0.249,0.249,0.248,,39203.1268,42258.4,10480.3868,78,1771185540000
XTZUSDT,0.394,0.394,0.394,0.394,,67.8468,0.0,0.0,10,1771185540000
ATOMUSDT,2.121,2.122,2.122,2.12,,1722.31598,237.03,502.85805,37,1771185540000
RLCUSDT,0.4429,0.4428,0.4429,0.4426,,138.47316,202.5,89.65155,11,1771185540000
THETAUSDT,0.2055,0.2055,0.2055,0.2055,,297.37905,979.5,201.28725,12,1771185540000
ALGOUSDT,0.0947,0.0945,0.0947,0.0945,,4216.73715,1651.2,156.36864,38,1771185540000
DOGEUSDT,0.10274,0.10268,0.10278,0.1026,,318109.40298,844142.0,86671.90421,1233,1771185540000
TRBUSDT,15.38,15.375,15.382,15.371,,668.9045,9.4,144.545,54,1771185540000
SNXUSDT,0.286,0.286,0.286,0.286,,518.4322,1812.7,518.4322,5,1771185540000
BCHUSDT,552.29,552.09,552.29,552.03,,10678.62116,4.076,2250.45021,178,1771185540000
KNCUSDT,0.1401,0.1401,0.1401,0.1401,,576.0912,78.0,10.9278,8,1771185540000
YFIUSDT,2844.0,2842.0,2844.0,2839.0,,639.178,0.067,190.3,18,1771185540000
ZRXUSDT,0.1075,0.1075,0.1075,0.1075,,33.27125,309.5,33.27125,42,1771185540000
ETHUSDT,1943.25,1941.17,1943.94,1941.17,,2902632.44577,819.319,1591412.78158,3213,1771185540000
BATUSDT,0.1284,0.1284,0.1284,0.1284,,296.83512,43.3,5.55972,5,1771185540000
SUSHIUSDT,0.2053,0.2052,0.2053,0.2052,,105.9342,0.0,0.0,5,1771185540000
ADAUSDT,0.2791,0.2789,0.2791,0.2788,,70332.9923,86320.0,24080.1414,113,1771185540000
ZILUSDT,0.00426,0.00426,0.00427,0.00426,,1297.87813,64423.0,275.08621,33,1771185540000
ONTUSDT,0.0455,0.0455,0.0455,0.0455,,604.37195,0.0,0.0,7,1771185540000
ETCUSDT,8.637,8.638,8.639,8.635,,6185.5327,475.4,4105.6392,55,1771185540000
QTUMUSDT,0.974,0.973,0.974,0.973,,254.9567,0.0,0.0,9,1771185540000
XMRUSDT,334.75,334.99,334.99,334.47,,16342.11081,31.896,10675.51829,385,1771185540000
RUNEUSDT,0.4018,0.4018,0.4018,0.4017,,362.341,107.0,42.9895,11,1771185540000
ZECUSDT,295.32,294.32,295.32,294.25,,322234.27977,342.49,100905.00952,2046,1771185540000
BNBUSDT,612.02,611.76,612.02,611.72,,72339.5746,55.74,34102.4481,411,1771185540000
COMPUSDT,20.93,20.94,20.96,20.93,,6090.27959,212.097,4442.26553,83,1771185540000
LTCUSDT,54.47,54.48,54.49,54.45,,16042.48562,187.821,10230.63438,91,1771185540000
VETUSDT,0.008246,0.008246,0.008247,0.008244,,1394.585068,71887.0,592.774425,30,1771185540000
LINKUSDT,8.641,8.64,8.643,8.637,,37484.67131,1134.19,9800.06608,145,1771185540000
DASHUSDT,37.02,36.97,37.02,36.94,,13535.12579,53.924,1993.15071,172,1771185540000
KAVAUSDT,0.0538,0.0538,0.0539,0.0538,,550.58582,4324.0,233.0636,4,1771185540000
DOTUSDT,1.338,1.338,1.339,1.338,,17039.99,11531.6,15440.8124,53,1771185540000
NEOUSDT,2.8,2.799,2.8,2.799,,549.47176,0.0,0.0,9,1771185540000
IOTAUSDT,0.0682,0.0681,0.0682,0.0681,,827.49054,484.4,33.03608,8,1771185540000
BANDUSDT,0.243,0.2428,0.2431,0.2427,,1326.69261,1870.1,454.18502,33,1771185540000
BTCUSDT,68306.9,68263.6,68306.9,68263.1,,1511747.1432,7.37,503239.4703,1273,1771185540000
XRPUSDT,1.4537,1.4531,1.4539,1.4526,,348519.84596,92767.8,134831.81659,824,1771185540000
XLMUSDT,0.16811,0.16811,0.16814,0.16806,,18757.81913,17644.0,2966.10335,117,1771185540000
EGLDUSDT,4.869,4.868,4.869,4.868,,329.1154,0.0,0.0,12,1771185540000
SOLUSDT,85.37,85.29,85.38,85.28,,514089.6475,1686.58,143928.347,872,1771185540000
ICXUSDT,0.0398,0.0397,0.0398,0.0397,,15.3439,197.0,7.8406,2,1771185540000
UNIUSDT,3.422,3.422,3.424,3.42,,23940.639,5691.0,19481.854,140,1771185540000
STORJUSDT,0.0995,0.0995,0.0995,0.0995,,0.0,0.0,0.0,0,1771185540000
AVAXUSDT,9.179,9.179,9.181,9.176,,18265.294,1117.0,10251.909,158,1771185540000
ENJUSDT,0.02139,0.02138,0.02139,0.02138,,637.1409,379.0,8.10681,15,1771185540000
KSMUSDT,4.587,4.585,4.588,4.585,,636.0701,6.3,28.8999,17,1771185540000
NEARUSDT,1.04,1.04,1.041,1.039,,28312.435,21456.0,22314.294,96,1771185540000
FILUSDT,0.949,0.95,0.95,0.949,,8093.0303,717.5,681.625,41,1771185540000
