symbol,open,close,high,low,volume,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
TRXUSDT,0.28007,0.28007,0.28008,0.28007,,3953.50182,3370.0,943.8696,58,1771185360000
IOSTUSDT,0.001259,0.001259,0.001259,0.001259,,92.181462,0.0,0.0,2,1771185360000
CRVUSDT,0.248,0.248,0.249,0.248,,650.035,175.8,43.7742,22,1771185360000
XTZUSDT,0.394,0.394,0.394,0.394,,76.436,0.0,0.0,6,1771185360000
ATOMUSDT,2.121,2.122,2.122,2.121,,2298.20151,1014.31,2152.00098,34,1771185360000
RLCUSDT,0.4429,0.443,0.443,0.4429,,662.06639,1357.2,601.10959,20,1771185360000
THETAUSDT,0.2056,0.2056,0.2056,0.2056,,95.5012,413.8,85.07728,5,1771185360000
ALGOUSDT,0.0946,0.0947,0.0947,0.0946,,223.42787,2097.1,198.59537,9,1771185360000
DOGEUSDT,0.10291,0.10285,0.10296,0.10284,,771240.41794,4483669.0,461328.1008,977,1771185360000
TRBUSDT,15.383,15.382,15.388,15.381,,926.1337,25.7,395.3616,44,1771185360000
SNXUSDT,0.286,0.286,0.286,0.285,,236.9327,781.7,223.5662,8,1771185360000
BCHUSDT,552.34,552.53,552.62,552.2,,37500.00821,48.755,26936.09565,365,1771185360000
KNCUSDT,0.1403,0.1404,0.1404,0.1403,,155.2677,1106.0,155.2677,10,1771185360000
YFIUSDT,2848.0,2848.0,2850.0,2848.0,,1843.374,0.499,1421.773,25,1771185360000
ZRXUSDT,0.1076,0.1076,0.1076,0.1075,,25.96981,193.1,20.77756,36,1771185360000
ETHUSDT,1944.2,1944.54,1945.8,1944.2,,6268046.11187,1768.556,3440013.9448,5119,1771185360000
BATUSDT,0.1284,0.1285,0.1285,0.1284,,4071.79881,27446.9,3524.89185,24,1771185360000
SUSHIUSDT,0.2054,0.2054,0.2054,0.2054,,280.7818,1367.0,280.7818,7,1771185360000
ADAUSDT,0.2791,0.279,0.2792,0.279,,57710.6681,118750.0,33144.7313,142,1771185360000
ZILUSDT,0.00427,0.00427,0.00428,0.00427,,10827.89175,408737.0,1746.07999,106,1771185360000
ONTUSDT,0.0455,0.0456,0.0456,0.0455,,21.61228,134.3,6.12408,2,1771185360000
ETCUSDT,8.639,8.641,8.643,8.639,,5949.09934,415.56,3590.95524,65,1771185360000
QTUMUSDT,0.974,0.975,0.975,0.974,,41.5296,42.6,41.5296,3,1771185360000
XMRUSDT,335.96,336.11,336.41,335.96,,8816.227,11.053,3714.93187,232,1771185360000
RUNEUSDT,0.4018,0.4019,0.402,0.4018,,697.6917,903.0,362.909,19,1771185360000
ZECUSDT,295.59,295.21,295.76,295.21,,139472.87709,219.072,64725.49061,820,1771185360000
BNBUSDT,612.09,612.26,612.61,612.09,,308356.606,349.52,214036.5843,1053,1771185360000
COMPUSDT,20.97,20.95,20.99,20.94,,20920.12275,655.934,13753.57378,193,1771185360000
LTCUSDT,54.48,54.49,54.51,54.47,,25752.92029,271.961,14818.06693,105,1771185360000
VETUSDT,0.008244,0.008246,0.008246,0.008243,,2759.77121,86151.0,710.226936,58,1771185360000
LINKUSDT,8.644,8.644,8.648,8.642,,69444.87838,1593.33,13774.36152,214,1771185360000
DASHUSDT,37.04,37.01,37.05,37.01,,25383.33181,76.07,2816.85787,163,1771185360000
KAVAUSDT,0.0538,0.0539,0.0539,0.0538,,2662.43579,49415.5,2662.39275,28,1771185360000
