symbol,open,close,high,low,volume,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
TRXUSDT,0.27981,0.27977,0.27982,0.27976,,10099.02309,2217.0,620.33469,77,1771185660000
IOSTUSDT,0.001257,0.001254,0.001257,0.001254,,665.124715,76865.0,96.5422,17,1771185660000
CRVUSDT,0.247,0.247,0.248,0.247,,4600.3095,10308.5,2556.508,56,1771185660000
XTZUSDT,0.394,0.394,0.395,0.393,,13550.5675,15758.5,6209.1255,77,1771185660000
ATOMUSDT,2.121,2.116,2.121,2.115,,30187.43468,3446.06,7291.4947,202,1771185660000
RLCUSDT,0.4424,0.4416,0.4425,0.4416,,1292.21777,1688.3,746.89812,41,1771185660000
THETAUSDT,0.2052,0.2048,0.2053,0.2048,,3566.82044,3190.4,654.65127,53,1771185660000
ALGOUSDT,0.0946,0.0944,0.0947,0.0944,,16699.51705,83644.6,7913.00451,121,1771185660000
DOGEUSDT,0.1027,0.10235,0.1027,0.10224,,2344121.91298,5489333.0,562294.74887,12292,1771185660000
TRBUSDT,15.377,15.335,15.377,15.335,,9856.8732,179.8,2760.1117,245,1771185660000
SNXUSDT,0.285,0.285,0.285,0.285,,15286.9725,0.0,0.0,33,1771185660000
BCHUSDT,552.05,551.26,552.07,551.24,,79396.54286,23.992,13234.73907,588,1771185660000
KNCUSDT,0.1402,0.1401,0.1403,0.1401,,2004.3104,266.0,37.3198,31,1771185660000
YFIUSDT,2843.0,2837.0,2845.0,2837.0,,1284.322,0.154,437.904,63,1771185660000
ZRXUSDT,0.1075,0.1072,0.1075,0.1072,,1948.80612,2694.9,288.92279,63,1771185660000
ETHUSDT,1942.11,1936.37,1942.54,1935.08,,19299719.68847,1658.17,3215209.47899,12917,1771185660000
BATUSDT,0.1283,0.128,0.1283,0.128,,3555.05219,5637.5,722.01432,56,1771185660000
SUSHIUSDT,0.2052,0.2046,0.2052,0.2046,,4185.7343,1227.0,251.324,60,1771185660000
ADAUSDT,0.279,0.278,0.279,0.278,,318156.2568,279532.0,77818.4842,597,1771185660000
ZILUSDT,0.00426,0.00425,0.00426,0.00425,,5821.33164,281374.0,1198.65324,71,1771185660000
