symbol,open,close,high,low,volume,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
TRXUSDT,0.28001,0.28003,0.28003,0.28,,15520.96614,41298.0,11563.86038,97,1771187100000
IOSTUSDT,0.001257,0.001258,0.001258,0.001257,,228.939556,48655.0,61.20799,4,1771187100000
CRVUSDT,0.248,0.248,0.249,0.248,,588.0433,630.5,156.9945,24,1771187100000
XTZUSDT,0.395,0.396,0.396,0.395,,10890.9302,27482.2,10882.9512,29,1771187100000
ATOMUSDT,2.122,2.117,2.123,2.115,,72305.24941,3428.66,7256.47028,221,1771187100000
RLCUSDT,0.4448,0.4451,0.4451,0.4448,,58.91698,116.4,51.79538,3,1771187100000
THETAUSDT,0.2057,0.2059,0.2059,0.2057,,1118.31858,5433.0,1118.31858,27,1771187100000
ALGOUSDT,0.095,0.0951,0.0951,0.0949,,3513.12249,14293.1,1357.97673,34,1771187100000
DOGEUSDT,0.10277,0.10291,0.10292,0.10277,,154306.6296,1194442.0,122831.1332,796,1771187100000
TRBUSDT,15.418,15.415,15.429,15.415,,6051.2903,54.5,840.7144,127,1771187100000
SNXUSDT,0.287,0.288,0.288,0.287,,167.495,1.8,0.5184,6,1771187100000
BCHUSDT,553.61,553.85,553.85,553.52,,13650.59035,20.773,11500.16029,161,1771187100000
KNCUSDT,0.1408,0.1408,0.1408,0.1408,,6.4768,46.0,6.4768,2,1771187100000
YFIUSDT,2835.0,2836.0,2838.0,2835.0,,970.051,0.231,655.163,27,1771187100000
ZRXUSDT,0.1076,0.1076,0.1077,0.1076,,359.69811,1637.7,176.36923,7,1771187100000
ETHUSDT,1944.64,1945.87,1945.87,1944.63,,2588431.44599,839.957,1633884.41526,3718,1771187100000
BATUSDT,0.1284,0.1285,0.1285,0.1284,,297.25957,7.3,0.93805,7,1771187100000
SUSHIUSDT,0.2061,0.2062,0.2062,0.2061,,320.2799,1514.0,312.0359,8,1771187100000
ADAUSDT,0.2792,0.2793,0.2794,0.2791,,46717.9183,138865.0,38781.3664,161,1771187100000
ZILUSDT,0.00428,0.00428,0.00429,0.00428,,3772.86792,835409.0,3575.71828,35,1771187100000
ONTUSDT,0.0456,0.0457,0.0457,0.0456,,6.43169,20.9,0.95513,2,1771187100000
ETCUSDT,8.653,8.66,8.66,8.652,,5404.5572,519.92,4500.72989,81,1771187100000
QTUMUSDT,0.976,0.977,0.977,0.976,,47.4337,48.6,47.4337,3,1771187100000
XMRUSDT,333.5,333.56,333.63,333.31,,11726.72871,18.704,6237.78193,264,1771187100000
RUNEUSDT,0.4019,0.402,0.4021,0.4019,,424.4639,827.0,332.4117,20,1771187100000
ZECUSDT,292.22,292.56,292.56,292.1,,78408.96783,183.43,53626.23476,777,1771187100000
BNBUSDT,612.43,612.81,612.81,612.43,,107471.3131,134.86,82612.2947,492,1771187100000
COMPUSDT,20.92,20.93,20.94,20.9,,12714.4255,536.546,11230.81955,146,1771187100000
LTCUSDT,54.42,54.46,54.46,54.42,,15424.11071,195.075,10619.30452,95,1771187100000
VETUSDT,0.008257,0.008261,0.008261,0.008255,,1931.219049,127735.0,1054.9052,58,1771187100000
LINKUSDT,8.639,8.644,8.645,8.639,,42302.29302,2645.12,22860.25719,216,1771187100000
DASHUSDT,37.04,37.06,37.06,37.04,,5661.01242,118.52,4391.35352,71,1771187100000
KAVAUSDT,0.0538,0.0538,0.0538,0.0538,,38.74138,0.0,0.0,2,1771187100000
DOTUSDT,1.343,1.343,1.344,1.343,,3835.1574,220.9,296.8896,81,1771187100000
NEOUSDT,2.807,2.807,2.808,2.806,,3445.79078,523.98,1471.26013,28,1771187100000
IOTAUSDT,0.0683,0.0684,0.0684,0.0683,,0.22544,0.5,0.0342,2,1771187100000
BANDUSDT,0.2432,0.2434,0.2434,0.2432,,151.20727,596.7,145.12727,7,1771187100000
BTCUSDT,68339.0,68359.3,68359.3,68338.9,,1118391.8356,13.858,947119.4838,1022,1771187100000
XRPUSDT,1.4563,1.457,1.4574,1.4559,,779502.99244,300115.3,437128.34314,1232,1771187100000
XLMUSDT,0.16816,0.16827,0.16828,0.16816,,6183.64978,26901.0,4525.63842,150,1771187100000
EGLDUSDT,4.87,4.873,4.873,4.87,,396.5655,74.3,361.9885,21,1771187100000
SOLUSDT,85.39,85.46,85.46,85.39,,387923.5575,2467.3,210761.872,642,1771187100000
ICXUSDT,0.0398,0.0398,0.0398,0.0398,,246.9988,0.0,0.0,6,1771187100000
UNIUSDT,3.427,3.431,3.431,3.427,,48173.906,13596.0,46627.126,187,1771187100000
STORJUSDT,0.0997,0.0998,0.0998,0.0997,,322.1418,167.0,16.661,6,1771187100000
AVAXUSDT,9.183,9.19,9.19,9.183,,37784.693,3841.0,35286.271,171,1771187100000
ENJUSDT,0.02136,0.02137,0.02137,0.02136,,11.30128,184.0,3.93208,2,1771187100000
KSMUSDT,4.593,4.599,4.599,4.593,,5366.0396,397.8,1827.9287,78,1771187100000
NEARUSDT,1.042,1.043,1.043,1.042,,13642.236,12390.0,12910.752,66,1771187100000
FILUSDT,0.951,0.952,0.952,0.951,,87807.5591,90151.6,85820.825,93,1771187100000
AAVEUSDT,123.5,123.6,123.6,123.5,,10068.863,60.0,7412.539,127,1771187100000
BELUSDT,0.0988,0.0988,0.0988,0.0988,,0.0,0.0,0.0,0,1771187100000
RSRUSDT,0.001555,0.001555,0.001556,0.001553,,2619.900908,603276.0,938.464436,31,1771187100000
LRCUSDT,0.03273,0.03274,0.03274,0.03272,,158.41677,2803.0,91.75086,19,1771187100000
AXSUSDT,1.373,1.375,1.376,1.373,,47693.008,30016.0,41253.041,165,1771187100000
ZENUSDT,6.213,6.216,6.216,6.213,,1399.476,211.1,1311.8576,64,1771187100000
SKLUSDT,0.0067,0.0067,0.0067,0.0067,,0.0,0.0,0.0,0,1771187100000
GRTUSDT,0.02733,0.02735,0.02736,0.02733,,6711.428,237946.0,6508.64309,67,1771187100000
1INCHUSDT,0.0941,0.0942,0.0942,0.0941,,414.4125,2784.0,262.2528,14,1771187100000
CHZUSDT,0.03988,0.0399,0.03991,0.03987,,2647.8878,29224.0,1165.89647,72,1771187100000
ANKRUSDT,0.004494,0.004495,0.004496,0.004494,,614.974929,117450.0,527.942688,20,1771187100000
SANDUSDT,0.08631,0.08641,0.08641,0.08631,,4460.82772,39260.0,3391.18029,112,1771187100000
RVNUSDT,0.00618,0.0062,0.0062,0.00618,,10544.66959,1697076.0,10504.70695,38,1771187100000
SFPUSDT,0.2638,0.2639,0.264,0.2638,,456.2715,1550.0,409.0513,12,1771187100000
COTIUSDT,0.01206,0.01207,0.01207,0.01206,,1114.53458,91418.0,1103.41526,11,1771187100000
CHRUSDT,0.0254,0.0253,0.0254,0.0253,,139.6978,1936.0,49.1744,8,1771187100000
MANAUSDT,0.1024,0.1026,0.1026,0.1024,,10380.6835,91582.0,9387.3011,47,1771187100000
ALICEUSDT,0.11,0.11,0.11,0.11,,940.368,8548.8,940.368,15,1771187100000
ONEUSDT,0.00253,0.00253,0.00253,0.00253,,21.61632,8544.0,21.61632,1,1771187100000
DENTUSDT,0.000143,0.000143,0.000143,0.000142,,239.252007,1424159.0,203.654737,11,1771187100000
HBARUSDT,0.09835,0.09838,0.0984,0.09831,,26859.06026,182712.0,17970.35741,229,1771187100000
OGNUSDT,0.0221,0.0221,0.0221,0.0221,,15.028,680.0,15.028,2,1771187100000
CELRUSDT,0.00255,0.00255,0.00255,0.00255,,7.48425,0.0,0.0,1,1771187100000
HOTUSDT,0.000384,0.000384,0.000384,0.000384,,255.268992,664763.0,255.268992,6,1771187100000
1000SHIBUSDT,0.006469,0.006475,0.006477,0.006469,,67913.597473,4621308.0,29919.73379,130,1771187100000
GTCUSDT,0.101,0.101,0.101,0.1,,710.7179,2427.9,245.2179,18,1771187100000
MTLUSDT,0.2846,0.2847,0.2847,0.2846,,5.6939,19.0,5.4093,2,1771187100000
IOTXUSDT,0.00551,0.00551,0.00552,0.00551,,594.74543,1807.0,9.97464,16,1771187100000
BTCDOMUSDT,5152.9,5151.5,5153.0,5151.5,,386.4292,0.03,154.5629,27,1771187100000
C98USDT,0.0306,0.0307,0.0307,0.0306,,121.0599,1899.0,58.2993,6,1771187100000
ATAUSDT,0.0126,0.0126,0.0126,0.0126,,18.8496,0.0,0.0,2,1771187100000
MASKUSDT,0.4652,0.4652,0.4653,0.4648,,3127.4818,5267.0,2449.8208,71,1771187100000
DYDXUSDT,0.106,0.106,0.106,0.105,,1871.4445,13826.5,1465.609,16,1771187100000
GALAUSDT,0.00403,0.00403,0.00404,0.00403,,910.88286,42123.0,170.17692,19,1771187100000
1000XECUSDT,0.00812,0.00812,0.00812,0.00812,,5.55408,684.0,5.55408,1,1771187100000
CELOUSDT,0.082,0.082,0.082,0.082,,184.5574,0.0,0.0,5,1771187100000
ARUSDT,1.985,1.986,1.986,1.985,,1606.666,792.3,1572.7225,26,1771187100000
CTSIUSDT,0.0267,0.0268,0.0268,0.0267,,7.7142,246.0,6.5928,2,1771187100000
ARPAUSDT,0.00989,0.0099,0.0099,0.00989,,73.5341,5140.0,50.886,4,1771187100000
LPTUSDT,2.359,2.36,2.361,2.359,,1439.408,347.9,821.0004,59,1771187100000
ENSUSDT,6.617,6.619,6.62,6.615,,6022.5587,384.0,2540.735,86,1771187100000
PEOPLEUSDT,0.00692,0.00693,0.00693,0.00692,,5164.62789,733115.0,5080.48695,65,1771187100000
ROSEUSDT,0.01227,0.01225,0.01229,0.01224,,24495.12256,438784.0,5384.64119,146,1771187100000
DUSKUSDT,0.1004,0.10047,0.10049,0.1004,,6317.83649,15658.0,1572.83512,142,1771187100000
FLOWUSDT,0.04149,0.04148,0.04149,0.04148,,257.144145,166.5,6.908085,19,1771187100000
IMXUSDT,0.1645,0.1645,0.1645,0.1644,,432.2887,2455.0,403.8475,16,1771187100000
GMTUSDT,0.01236,0.01237,0.01237,0.01236,,276.22818,21103.0,260.83998,14,1771187100000
API3USDT,0.3079,0.3083,0.3084,0.3079,,2114.56255,6509.3,2005.85146,45,1771187100000
APEUSDT,0.1292,0.1292,0.1292,0.1291,,1016.0251,7827.0,1011.2484,23,1771187100000
WOOUSDT,0.01696,0.01696,0.01696,0.01696,,1329.664,69371.0,1176.53216,19,1771187100000
JASMYUSDT,0.005814,0.005815,0.005816,0.005814,,815.935757,84784.0,492.995247,38,1771187100000
OPUSDT,0.1871,0.1873,0.1873,0.1871,,5524.70616,16383.3,3066.08887,63,1771187100000
INJUSDT,3.099,3.101,3.101,3.099,,3714.9776,1106.0,3429.1583,68,1771187100000
STGUSDT,0.1539,0.1539,0.154,0.1538,,2261.9862,8081.0,1244.0521,49,1771187100000
SPELLUSDT,0.0001886,0.0001886,0.0001887,0.0001886,,51.8427176,36237.0,6.8379219,4,1771187100000
1000LUNCUSDT,0.03439,0.03439,0.03447,0.03429,,62497.0638,592849.0,20367.08297,524,1771187100000
LUNA2USDT,0.0671,0.06776,0.06776,0.06673,,140329.93066,1090226.0,73433.36102,2099,1771187100000
LDOUSDT,0.3362,0.3367,0.3367,0.3362,,27397.7482,74074.0,24928.4288,164,1771187100000
APTUSDT,0.916,0.9164,0.9166,0.916,,5943.38337,4595.8,4210.87457,140,1771187100000
ICPUSDT,2.375,2.377,2.377,2.375,,5270.692,1633.0,3880.918,58,1771187100000
QNTUSDT,69.29,69.31,69.31,69.29,,194.059,2.8,194.059,12,1771187100000
HOOKUSDT,0.02635,0.02637,0.02639,0.02635,,461.826665,5940.0,156.581834,19,1771187100000
FETUSDT,0.1714,0.1719,0.1719,0.1714,,43245.4211,179105.0,30731.4295,138,1771187100000
MAGICUSDT,0.06756,0.06758,0.06758,0.06756,,494.490229,7223.2,488.118378,26,1771187100000
CFXUSDT,0.05407,0.0541,0.0541,0.05407,,1184.52938,21508.0,1163.16383,40,1771187100000
STXUSDT,0.2633,0.2636,0.2636,0.2633,,2404.2022,8933.0,2353.8841,42,1771187100000
HIGHUSDT,0.1521,0.152,0.1521,0.152,,47.86412,0.0,0.0,3,1771187100000
PHBUSDT,0.1639,0.1641,0.1641,0.1638,,643.087,3234.0,530.5313,31,1771187100000
TUSDT,0.007209,0.007209,0.007209,0.007209,,10.006092,1388.0,10.006092,1,1771187100000
MINAUSDT,0.06554,0.06558,0.06558,0.06554,,369.82624,3986.0,261.32353,35,1771187100000
ACHUSDT,0.00758,0.007584,0.007584,0.00758,,549.968438,39613.0,300.308813,21,1771187100000
CKBUSDT,0.001644,0.001644,0.001645,0.001643,,62.623296,34375.0,56.522906,11,1771187100000
SSVUSDT,3.232,3.235,3.235,3.232,,390.859,119.23,385.62154,20,1771187100000
TRUUSDT,0.006389,0.006391,0.006391,0.006385,,144.687622,10506.0,67.131168,18,1771187100000
ASTRUSDT,0.00782,0.00782,0.00782,0.00782,,12.72314,1627.0,12.72314,2,1771187100000
GMXUSDT,6.282,6.284,6.285,6.282,,299.95798,45.75,287.45431,20,1771187100000
LQTYUSDT,0.2711,0.2714,0.2714,0.2711,,706.58658,1435.8,389.53861,44,1771187100000
ARBUSDT,0.1134,0.1134,0.1135,0.1134,,22469.13685,113738.7,12900.27475,93,1771187100000
IDUSDT,0.05204,0.05203,0.05205,0.05201,,320.4569,5584.0,290.59737,26,1771187100000
JOEUSDT,0.03803,0.03806,0.03806,0.03801,,513.47341,12336.0,469.17302,12,1771187100000
TLMUSDT,0.00171,0.001712,0.001713,0.00171,,690.321238,400137.0,684.823795,30,1771187100000
RDNTUSDT,0.005846,0.005846,0.005847,0.005845,,36.250416,3502.0,20.473752,6,1771187100000
HFTUSDT,0.01779,0.0178,0.0178,0.01779,,358.91532,19378.0,344.91459,16,1771187100000
XVSUSDT,2.818,2.818,2.819,2.818,,95.5415,21.6,60.8801,11,1771187100000
ETHBTC,0.028459,0.028459,0.028459,0.028459,,0.0056918,0.2,0.0056918,1,1771187100000
BLURUSDT,0.02109,0.0211,0.0211,0.02109,,417.37151,19110.0,403.21592,21,1771187100000
EDUUSDT,0.1266,0.1266,0.1266,0.1266,,49.374,390.0,49.374,3,1771187100000
SUIUSDT,0.965,0.9659,0.9659,0.965,,32282.93415,24459.3,23613.36667,286,1771187100000
1000PEPEUSDT,0.0044285,0.0044344,0.0044345,0.0044284,,195193.4429765,31815323.0,140984.1904753,1254,1771187100000
1000FLOKIUSDT,0.0316,0.03163,0.03163,0.0316,,1442.02211,23917.0,756.39591,49,1771187100000
UMAUSDT,0.4957,0.4959,0.4959,0.4957,,66.9369,124.0,61.4831,9,1771187100000
NMRUSDT,8.333,8.337,8.337,8.333,,331.6907,31.3,260.8504,17,1771187100000
MAVUSDT,0.01617,0.01616,0.01618,0.01615,,576.84709,5265.0,85.13815,20,1771187100000
XVGUSDT,0.005914,0.005916,0.005916,0.005911,,656.640424,27831.0,164.615775,49,1771187100000
WLDUSDT,0.4018,0.4022,0.4023,0.4018,,9294.155,21895.0,8803.5858,88,1771187100000
ARKMUSDT,0.1165,0.1165,0.1165,0.1164,,1938.869,3971.0,462.6215,30,1771187100000
AGLDUSDT,0.2266,0.2267,0.2267,0.2266,,27.8816,50.0,11.3325,4,1771187100000
PENDLEUSDT,1.2296,1.2306,1.2306,1.2296,,2444.1249,1175.0,1445.1975,97,1771187100000
YGGUSDT,0.04032,0.04035,0.04035,0.04032,,257.11932,5338.0,215.34629,9,1771187100000
DODOXUSDT,0.015617,0.015626,0.015627,0.015617,,82.388177,4284.0,66.935482,7,1771187100000
BNTUSDT,0.2834,0.2835,0.2835,0.2833,,28.3421,70.0,19.8431,3,1771187100000
OXTUSDT,0.01809,0.01807,0.01809,0.01807,,448.46256,2475.0,44.75166,59,1771187100000
CYBERUSDT,0.5594,0.5597,0.5597,0.5593,,109.61215,139.4,78.00466,17,1771187100000
SEIUSDT,0.0746,0.0747,0.0747,0.0746,,155.4349,1177.0,87.9219,11,1771187100000
ARKUSDT,0.1932,0.1933,0.1933,0.1932,,22.2239,59.0,11.4047,5,1771187100000
BICOUSDT,0.02399,0.02398,0.02401,0.02398,,84.15739,233.0,5.59433,8,1771187100000
BIGTIMEUSDT,0.01533,0.01534,0.01534,0.01533,,9.6429,33.0,0.50622,2,1771187100000
GASUSDT,1.641,1.642,1.642,1.641,,5.5797,0.3,0.4926,2,1771187100000
TIAUSDT,0.3367,0.3369,0.337,0.3367,,5696.0639,15175.0,5112.3762,75,1771187100000
POLYXUSDT,0.04388,0.0439,0.0439,0.04388,,48.01333,1094.0,48.01333,6,1771187100000
POWRUSDT,0.06679,0.06683,0.06683,0.06679,,36.14253,541.0,36.14253,6,1771187100000
ORDIUSDT,2.768,2.769,2.769,2.768,,876.5371,224.5,621.5649,30,1771187100000
BSVUSDT,16.68,16.68,16.68,16.67,,215.168,12.5,208.5,6,1771187100000
WAXPUSDT,0.007201,0.007204,0.007204,0.007201,,23.126295,2385.0,17.178269,4,1771187100000
TWTUSDT,0.5057,0.5059,0.506,0.5057,,261.0338,496.0,250.9178,26,1771187100000
RIFUSDT,0.0308,0.0308,0.03081,0.03078,,162.79857,1892.0,58.2773,12,1771187100000
STEEMUSDT,0.05201,0.05203,0.05203,0.05201,,28.65953,101.0,5.25503,4,1771187100000
