symbol,open,close,high,low,volume,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
TRXUSDT,0.27987,0.27981,0.27989,0.27981,,10093.26382,17890.0,5006.54654,165,1771188540000
IOSTUSDT,0.00126,0.00126,0.00126,0.00126,,598.87674,0.0,0.0,5,1771188540000
CRVUSDT,0.248,0.248,0.249,0.248,,3461.7682,10600.2,2639.4498,28,1771188540000
XTZUSDT,0.397,0.397,0.397,0.397,,100.3219,0.0,0.0,4,1771188540000
ATOMUSDT,2.12,2.118,2.12,2.118,,11959.2679,4338.33,9196.11769,124,1771188540000
RLCUSDT,0.4471,0.4471,0.4471,0.4471,,38.31647,0.0,0.0,3,1771188540000
THETAUSDT,0.2072,0.2069,0.2072,0.2068,,1448.69775,74.0,15.32676,25,1771188540000
ALGOUSDT,0.0951,0.0949,0.0951,0.0949,,14328.54423,1645.7,156.50607,86,1771188540000
DOGEUSDT,0.1029,0.10263,0.10291,0.10261,,346786.70215,857740.0,88165.71095,1287,1771188540000
TRBUSDT,15.459,15.452,15.464,15.452,,1545.9646,19.5,301.4532,58,1771188540000
SNXUSDT,0.287,0.288,0.288,0.287,,1188.2011,3723.4,1072.3392,9,1771188540000
BCHUSDT,554.08,553.87,554.21,553.87,,12574.32015,2.012,1114.87063,147,1771188540000
KNCUSDT,0.1412,0.1411,0.1412,0.1411,,1031.0629,1444.0,203.7936,11,1771188540000
YFIUSDT,2837.0,2836.0,2837.0,2836.0,,1179.78,0.253,717.508,24,1771188540000
ZRXUSDT,0.1081,0.108,0.1082,0.108,,433.79664,109.8,11.87487,10,1771188540000
ETHUSDT,1951.9,1948.91,1952.03,1948.58,,4029892.37187,423.201,825345.49706,4133,1771188540000
BATUSDT,0.1287,0.1287,0.1287,0.1287,,1032.93333,0.0,0.0,9,1771188540000
SUSHIUSDT,0.2067,0.2066,0.2067,0.2066,,1687.621,0.0,0.0,36,1771188540000
ADAUSDT,0.2793,0.2789,0.2794,0.2788,,63783.2381,19540.0,5459.0255,286,1771188540000
ZILUSDT,0.00428,0.00428,0.00429,0.00428,,238.3535,13298.0,57.04842,15,1771188540000
ONTUSDT,0.0458,0.0458,0.0458,0.0458,,167.1242,0.0,0.0,2,1771188540000
ETCUSDT,8.673,8.661,8.675,8.661,,10566.37121,480.42,4166.57438,96,1771188540000
QTUMUSDT,0.979,0.977,0.979,0.977,,657.261,51.3,50.2227,14,1771188540000
XMRUSDT,334.24,333.78,334.24,333.78,,3717.67066,2.218,740.51065,140,1771188540000
RUNEUSDT,0.4033,0.4028,0.4033,0.4028,,1311.4451,27.0,10.8891,37,1771188540000
ZECUSDT,294.31,293.85,294.31,293.55,,148720.41275,144.514,42452.65343,822,1771188540000
BNBUSDT,613.82,613.24,613.84,613.24,,140717.3521,34.89,21410.928,561,1771188540000
COMPUSDT,20.81,20.79,20.82,20.79,,9879.99288,149.685,3114.62553,135,1771188540000
LTCUSDT,54.53,54.49,54.54,54.48,,22342.65413,131.169,7152.98388,137,1771188540000
