symbol,open,close,high,low,volume,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
TRXUSDT,0.27986,0.27986,0.27987,0.27986,,6353.24808,14622.0,4092.25914,64,1771186620000
IOSTUSDT,0.001258,0.001257,0.001258,0.001257,,2213.998586,6776.0,8.524208,11,1771186620000
CRVUSDT,0.248,0.248,0.249,0.248,,1454.023,5529.4,1376.8206,6,1771186620000
XTZUSDT,0.395,0.395,0.396,0.395,,3844.4086,9669.6,3829.1616,15,1771186620000
ATOMUSDT,2.12,2.118,2.121,2.118,,10821.75282,3299.59,6995.11526,89,1771186620000
RLCUSDT,0.4443,0.4443,0.445,0.4443,,2023.86071,1962.5,872.73898,101,1771186620000
THETAUSDT,0.2054,0.2053,0.2054,0.2053,,2110.79691,5017.1,1030.38018,22,1771186620000
ALGOUSDT,0.0948,0.0947,0.0948,0.0947,,2365.98732,1428.2,135.39336,21,1771186620000
DOGEUSDT,0.10289,0.10278,0.10291,0.10267,,457771.06973,2657479.0,272941.37464,1215,1771186620000
TRBUSDT,15.378,15.365,15.379,15.359,,7721.0618,70.8,1087.6997,178,1771186620000
SNXUSDT,0.287,0.286,0.287,0.286,,252.9999,461.9,132.5653,9,1771186620000
BCHUSDT,553.36,553.28,553.43,553.09,,26003.00348,26.817,14838.07409,183,1771186620000
KNCUSDT,0.1405,0.1405,0.1406,0.1405,,382.0241,2007.0,281.9881,15,1771186620000
YFIUSDT,2838.0,2835.0,2838.0,2834.0,,510.426,0.005,14.181,19,1771186620000
ZRXUSDT,0.1077,0.1076,0.1078,0.1076,,768.65947,1728.4,186.21464,17,1771186620000
ETHUSDT,1945.28,1943.8,1945.71,1942.95,,4858454.6544,905.392,1760387.71481,4998,1771186620000
BATUSDT,0.1284,0.1282,0.1284,0.1282,,351.42331,0.0,0.0,10,1771186620000
SUSHIUSDT,0.2057,0.2056,0.2057,0.2056,,390.6727,623.0,128.1085,21,1771186620000
