symbol,open,close,high,low,volume,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
TRXUSDT,0.27981,0.27993,0.27994,0.27981,,18393.5928,63885.0,17878.56843,128,1771188660000
IOSTUSDT,0.001258,0.001262,0.001264,0.001258,,7134.037479,5296990.0,6680.53118,70,1771188660000
CRVUSDT,0.248,0.248,0.249,0.248,,703.6199,614.3,152.9607,24,1771188660000
XTZUSDT,0.396,0.397,0.397,0.396,,256.1484,15.6,6.1932,5,1771188660000
ATOMUSDT,2.115,2.114,2.115,2.114,,806.6335,184.78,390.8097,26,1771188660000
RLCUSDT,0.4467,0.4471,0.4471,0.4465,,135.09166,195.4,87.29952,8,1771188660000
THETAUSDT,0.2065,0.2064,0.2065,0.2063,,23894.6711,73728.6,15217.58304,62,1771188660000
ALGOUSDT,0.0948,0.0948,0.0948,0.0948,,6147.13536,35355.3,3351.68244,42,1771188660000
DOGEUSDT,0.10254,0.10258,0.10262,0.10245,,598131.67841,3211096.0,329318.89806,1450,1771188660000
TRBUSDT,15.434,15.427,15.436,15.426,,1260.6338,50.6,780.7155,72,1771188660000
SNXUSDT,0.287,0.288,0.288,0.287,,206.6786,411.7,118.5696,9,1771188660000
BCHUSDT,553.38,553.51,553.63,553.38,,7067.26533,8.238,4559.82892,100,1771188660000
KNCUSDT,0.1409,0.1409,0.1409,0.1409,,1264.4366,8301.0,1169.6109,7,1771188660000
YFIUSDT,2835.0,2837.0,2837.0,2835.0,,1060.7,0.359,1018.162,35,1771188660000
ZRXUSDT,0.108,0.108,0.108,0.108,,59.454,550.5,59.454,6,1771188660000
ETHUSDT,1945.2,1946.15,1946.15,1944.45,,3894858.5733,1253.785,2438989.74678,4013,1771188660000
BATUSDT,0.1285,0.1285,0.1285,0.1285,,0.0,0.0,0.0,0,1771188660000
SUSHIUSDT,0.2063,0.2063,0.2063,0.2062,,555.6786,33.0,6.8079,14,1771188660000
ADAUSDT,0.2787,0.2787,0.2788,0.2786,,50722.5199,98097.0,27345.4263,176,1771188660000
ZILUSDT,0.00428,0.00427,0.00428,0.00427,,7936.60845,58157.0,248.91196,118,1771188660000
ONTUSDT,0.0458,0.0457,0.0458,0.0457,,186.30083,3886.6,178.00628,8,1771188660000
