symbol,open,close,high,low,volume,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
TRXUSDT,0.2798,0.27993,0.27993,0.2798,,10868.14294,21333.0,5970.37694,112,1771186860000
IOSTUSDT,0.001258,0.001258,0.001258,0.001258,,29.266112,0.0,0.0,3,1771186860000
CRVUSDT,0.248,0.248,0.249,0.248,,1465.8447,5471.9,1362.5031,12,1771186860000
XTZUSDT,0.396,0.396,0.397,0.396,,5233.8021,7556.0,2992.6797,42,1771186860000
ATOMUSDT,2.125,2.125,2.126,2.125,,3561.48494,1174.94,2497.92244,37,1771186860000
RLCUSDT,0.4454,0.445,0.4454,0.445,,325.17165,11.8,5.251,33,1771186860000
THETAUSDT,0.2058,0.2058,0.2058,0.2056,,922.2651,3792.2,780.30189,26,1771186860000
ALGOUSDT,0.0949,0.095,0.095,0.0949,,102.52662,156.4,14.858,3,1771186860000
DOGEUSDT,0.10281,0.10283,0.10285,0.10277,,175166.28313,1059202.0,108893.47951,864,1771186860000
TRBUSDT,15.436,15.434,15.438,15.426,,930.5108,24.5,378.0415,61,1771186860000
SNXUSDT,0.287,0.287,0.288,0.287,,20625.3894,39903.0,11452.1806,59,1771186860000
BCHUSDT,553.92,554.19,554.19,553.92,,13353.25006,15.982,8855.09135,156,1771186860000
KNCUSDT,0.1407,0.1408,0.1408,0.1406,,71.1959,202.0,28.4274,8,1771186860000
YFIUSDT,2838.0,2838.0,2838.0,2838.0,,85.14,0.0,0.0,8,1771186860000
ZRXUSDT,0.1077,0.1076,0.1077,0.1075,,1639.16789,309.6,33.3242,23,1771186860000
ETHUSDT,1944.58,1945.56,1945.85,1944.0,,2829142.18238,977.543,1901052.22028,4087,1771186860000
BATUSDT,0.1285,0.1285,0.1285,0.1285,,146.99115,0.0,0.0,2,1771186860000
SUSHIUSDT,0.206,0.206,0.206,0.2059,,98.0541,457.0,94.142,4,1771186860000
ADAUSDT,0.2796,0.2795,0.2796,0.2793,,30276.1965,86295.0,24111.0023,165,1771186860000
ZILUSDT,0.00428,0.00428,0.00429,0.00428,,842.51556,29288.0,125.64552,25,1771186860000
ONTUSDT,0.0457,0.0456,0.0457,0.0456,,23.02536,110.4,5.04528,3,1771186860000
ETCUSDT,8.658,8.659,8.659,8.655,,3053.664,163.95,1419.22145,59,1771186860000
QTUMUSDT,0.976,0.977,0.977,0.976,,38.9573,39.9,38.9573,3,1771186860000
XMRUSDT,333.61,333.75,333.93,333.4,,29738.8328,70.585,23557.59482,399,1771186860000
RUNEUSDT,0.4022,0.4022,0.4022,0.402,,183.7481,200.0,80.426,16,1771186860000
ZECUSDT,292.54,292.96,293.03,292.54,,144415.97171,304.132,89064.03646,899,1771186860000
BNBUSDT,612.87,613.09,613.09,612.86,,122862.8222,140.76,86277.2304,471,1771186860000
COMPUSDT,20.89,20.89,20.89,20.84,,57864.17137,1114.907,23267.98755,293,1771186860000
LTCUSDT,54.44,54.44,54.44,54.42,,10467.44275,129.276,7035.94123,78,1771186860000
VETUSDT,0.008267,0.008262,0.008267,0.008258,,6817.405846,414422.0,3425.247886,106,1771186860000
LINKUSDT,8.642,8.641,8.644,8.635,,32984.61381,1409.15,12172.95883,198,1771186860000
DASHUSDT,37.05,37.07,37.07,37.04,,8361.77237,212.689,7881.86072,109,1771186860000
KAVAUSDT,0.0539,0.0538,0.0539,0.0538,,21.91317,327.1,17.63069,2,1771186860000
DOTUSDT,1.344,1.345,1.345,1.343,,3053.464,1888.2,2537.752,50,1771186860000
NEOUSDT,2.806,2.805,2.806,2.805,,198.99359,42.25,118.5535,9,1771186860000
IOTAUSDT,0.0684,0.0684,0.0684,0.0684,,7249.02516,105979.9,7249.02516,25,1771186860000
BANDUSDT,0.2433,0.2433,0.2433,0.2433,,120.31185,494.5,120.31185,4,1771186860000
BTCUSDT,68356.0,68380.0,68380.0,68347.0,,1196195.2725,14.336,980050.6116,1329,1771186860000
XRPUSDT,1.4535,1.4555,1.4556,1.4534,,481936.77536,244380.2,355426.38608,1028,1771186860000
XLMUSDT,0.16799,0.16808,0.16808,0.16798,,15160.81557,72653.0,12205.97422,159,1771186860000
EGLDUSDT,4.875,4.873,4.875,4.873,,173.9925,5.5,26.8015,14,1771186860000
SOLUSDT,85.47,85.41,85.49,85.4,,1636413.9476,7246.38,619211.0197,1462,1771186860000
ICXUSDT,0.0398,0.0398,0.0398,0.0398,,69.849,0.0,0.0,5,1771186860000
UNIUSDT,3.428,3.427,3.429,3.425,,9026.179,1090.0,3735.382,98,1771186860000
STORJUSDT,0.0998,0.0998,0.0998,0.0997,,175.446,1507.0,150.3986,11,1771186860000
AVAXUSDT,9.185,9.186,9.186,9.182,,45562.227,2094.0,19231.19,174,1771186860000
ENJUSDT,0.02138,0.02137,0.02138,0.02137,,662.48077,21583.0,461.26085,15,1771186860000
KSMUSDT,4.597,4.597,4.597,4.595,,591.0968,60.8,279.4863,18,1771186860000
NEARUSDT,1.043,1.043,1.044,1.042,,3290.529,1308.0,1364.249,39,1771186860000
FILUSDT,0.952,0.951,0.953,0.951,,12817.2672,10194.1,9704.8088,40,1771186860000
