symbol,open,close,high,low,volume,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
TRXUSDT,0.27993,0.27982,0.27993,0.27967,,137212.70572,94336.0,26391.08681,410,1771185600000
IOSTUSDT,0.001257,0.001255,0.001257,0.001255,,1702.182017,976683.0,1226.514759,35,1771185600000
CRVUSDT,0.248,0.248,0.248,0.247,,23065.445,2070.1,513.3848,35,1771185600000
XTZUSDT,0.395,0.394,0.395,0.394,,811.4299,262.7,103.7665,17,1771185600000
ATOMUSDT,2.121,2.122,2.122,2.118,,18332.14894,4319.87,9157.60555,136,1771185600000
RLCUSDT,0.4428,0.4423,0.4428,0.4421,,1295.45478,1888.6,835.51385,12,1771185600000
THETAUSDT,0.2055,0.2053,0.2055,0.2051,,8566.09446,7062.5,1448.94245,90,1771185600000
ALGOUSDT,0.0946,0.0946,0.0946,0.0944,,42491.03332,106850.8,10106.06583,104,1771185600000
DOGEUSDT,0.10268,0.10271,0.10271,0.10229,,3285975.01024,11755058.0,1205389.22087,11795,1771185600000
TRBUSDT,15.374,15.376,15.376,15.341,,3788.1272,105.0,1612.4187,202,1771185600000
SNXUSDT,0.286,0.285,0.286,0.285,,6985.7194,16443.1,4691.6974,73,1771185600000
BCHUSDT,552.08,552.04,552.08,551.73,,32093.51008,24.677,13620.51826,336,1771185600000
KNCUSDT,0.1401,0.1403,0.1403,0.1399,,4050.4464,8191.0,1148.3137,83,1771185600000
YFIUSDT,2841.0,2844.0,2844.0,2839.0,,3833.521,1.064,3023.696,70,1771185600000
ZRXUSDT,0.1075,0.1075,0.1075,0.1073,,6250.50014,28734.8,3086.20369,101,1771185600000
ETHUSDT,1941.18,1942.11,1942.11,1939.36,,8840775.57061,2311.482,4485899.0815,7847,1771185600000
BATUSDT,0.1284,0.1283,0.1284,0.1282,,2148.55979,2197.1,281.88064,35,1771185600000
SUSHIUSDT,0.2053,0.2052,0.2053,0.2049,,1751.1781,3597.0,737.2709,59,1771185600000
ADAUSDT,0.2789,0.279,0.279,0.2784,,228782.8434,504753.0,140727.7227,577,1771185600000
ZILUSDT,0.00426,0.00427,0.00427,0.00425,,17238.70868,1566062.0,6671.60452,126,1771185600000
ONTUSDT,0.0455,0.0455,0.0455,0.0454,,334.49182,325.5,14.81025,10,1771185600000
ETCUSDT,8.637,8.631,8.637,8.622,,64122.17534,1423.11,12278.96632,277,1771185600000
QTUMUSDT,0.973,0.972,0.973,0.972,,2239.8742,236.4,229.9321,34,1771185600000
XMRUSDT,334.98,334.39,335.2,334.31,,33557.8078,43.438,14535.20237,742,1771185600000
RUNEUSDT,0.4017,0.4013,0.4017,0.4009,,20830.2882,29844.0,11971.3393,163,1771185600000
ZECUSDT,294.32,294.62,294.69,293.97,,277906.36954,438.47,129101.97015,1699,1771185600000
BNBUSDT,611.75,611.91,611.92,611.22,,248136.7202,175.12,107108.8467,1281,1771185600000
COMPUSDT,20.95,20.96,20.98,20.92,,29625.72878,954.905,20004.64841,251,1771185600000
LTCUSDT,54.48,54.46,54.48,54.39,,67779.03099,572.591,31163.8457,320,1771185600000
VETUSDT,0.008245,0.00824,0.008245,0.008226,,13869.643601,881502.0,7258.162339,277,1771185600000
LINKUSDT,8.639,8.639,8.639,8.622,,177048.76653,9181.19,79256.8984,585,1771185600000
DASHUSDT,36.96,36.98,36.99,36.91,,47866.78076,772.946,28563.76776,358,1771185600000
KAVAUSDT,0.0538,0.0537,0.0538,0.0536,,3979.30057,663.8,35.64606,34,1771185600000
DOTUSDT,1.338,1.34,1.34,1.337,,84678.3857,19579.6,26204.8674,247,1771185600000
NEOUSDT,2.799,2.796,2.8,2.795,,2367.45919,29.85,83.50048,57,1771185600000
IOTAUSDT,0.0681,0.0682,0.0682,0.0681,,8994.43576,32622.4,2223.71584,45,1771185600000
BANDUSDT,0.2429,0.2426,0.2429,0.2422,,1731.66466,2462.8,597.17932,65,1771185600000
BTCUSDT,68263.7,68309.7,68310.0,68241.4,,6430171.8747,70.056,4782986.846,3759,1771185600000
XRPUSDT,1.4532,1.453,1.4534,1.451,,1184654.86497,274271.0,398423.08082,2276,1771185600000
XLMUSDT,0.16811,0.16804,0.16811,0.16783,,43317.67516,146172.0,24552.97679,329,1771185600000
EGLDUSDT,4.867,4.859,4.867,4.851,,18519.9786,1253.8,6088.2651,245,1771185600000
SOLUSDT,85.28,85.29,85.31,85.17,,1684879.2824,8192.75,698388.5456,1809,1771185600000
ICXUSDT,0.0397,0.0398,0.0398,0.0397,,4922.7749,87777.0,3484.8409,27,1771185600000
UNIUSDT,3.421,3.421,3.421,3.415,,59046.346,12553.0,42916.804,289,1771185600000
STORJUSDT,0.0996,0.0995,0.0996,0.0993,,4341.5275,16862.0,1676.2816,66,1771185600000
AVAXUSDT,9.178,9.178,9.178,9.162,,190278.026,6402.0,58696.018,570,1771185600000
ENJUSDT,0.02137,0.02136,0.02137,0.02132,,1189.31545,16971.0,362.1331,51,1771185600000
KSMUSDT,4.585,4.586,4.586,4.575,,3670.5181,395.2,1810.4711,99,1771185600000
NEARUSDT,1.039,1.04,1.04,1.037,,55291.679,16945.0,17588.549,206,1771185600000
FILUSDT,0.949,0.948,0.949,0.946,,135992.0136,33204.7,31474.3458,285,1771185600000
AAVEUSDT,123.53,123.52,123.53,123.26,,141061.322,165.6,20440.824,714,1771185600000
BELUSDT,0.0984,0.0985,0.0985,0.0983,,1213.2749,7353.0,724.1863,22,1771185600000
RSRUSDT,0.00155,0.001548,0.00155,0.001546,,2775.755813,291756.0,451.372471,50,1771185600000
LRCUSDT,0.03291,0.03283,0.03294,0.03271,,42798.25716,408637.0,13421.20619,459,1771185600000
AXSUSDT,1.376,1.373,1.376,1.37,,210889.78,48031.0,65934.837,547,1771185600000
