symbol,open,close,high,low,volume,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
TRXUSDT,0.27996,0.27986,0.27996,0.27986,,13257.61427,5584.0,1563.1418,153,1771186560000
IOSTUSDT,0.001259,0.001258,0.00126,0.001258,,384.386687,6950.0,8.757,10,1771186560000
CRVUSDT,0.248,0.249,0.249,0.248,,3465.9018,12898.6,3211.7514,22,1771186560000
XTZUSDT,0.397,0.395,0.397,0.395,,24052.9291,25.4,10.0838,118,1771186560000
ATOMUSDT,2.121,2.121,2.122,2.121,,15209.07386,4885.88,10364.7947,75,1771186560000
RLCUSDT,0.4445,0.4445,0.4447,0.4442,,819.85717,647.5,287.82882,35,1771186560000
THETAUSDT,0.2059,0.2055,0.2059,0.2055,,1828.10942,637.1,130.96707,32,1771186560000
ALGOUSDT,0.095,0.0948,0.095,0.0948,,6152.77402,1408.8,133.80443,35,1771186560000
DOGEUSDT,0.10325,0.10288,0.10325,0.10285,,532527.30788,1399163.0,144142.68941,1865,1771186560000
TRBUSDT,15.401,15.374,15.401,15.374,,8182.0083,64.3,989.5004,212,1771186560000
SNXUSDT,0.287,0.287,0.288,0.287,,53931.8838,80218.2,23022.6439,117,1771186560000
BCHUSDT,554.05,553.34,554.05,553.17,,50778.93745,13.377,7402.48099,417,1771186560000
KNCUSDT,0.1406,0.1405,0.1406,0.1405,,303.4227,62.0,8.7172,11,1771186560000
YFIUSDT,2844.0,2838.0,2844.0,2838.0,,1176.323,0.004,11.356,27,1771186560000
ZRXUSDT,0.1078,0.1077,0.1079,0.1077,,631.4359,1176.4,126.9259,18,1771186560000
ETHUSDT,1948.15,1945.27,1948.21,1944.57,,7377360.84274,913.243,1777980.35787,6430,1771186560000
BATUSDT,0.1286,0.1284,0.1286,0.1284,,2267.05752,100.8,12.9528,20,1771186560000
SUSHIUSDT,0.2061,0.2058,0.2061,0.2058,,255.3009,59.0,12.1599,15,1771186560000
ADAUSDT,0.2799,0.279,0.2799,0.2789,,504655.6235,317152.0,88542.0607,606,1771186560000
ZILUSDT,0.00428,0.00428,0.00429,0.00427,,12291.25057,191547.0,821.62529,141,1771186560000
ONTUSDT,0.0457,0.0456,0.0457,0.0456,,1235.18168,600.9,27.46113,12,1771186560000
ETCUSDT,8.661,8.643,8.661,8.642,,18967.28528,1085.4,9395.4261,167,1771186560000
QTUMUSDT,0.976,0.975,0.976,0.974,,4020.2114,1317.0,1285.1554,36,1771186560000
XMRUSDT,334.2,333.58,334.27,333.56,,17183.30897,12.906,4310.9607,334,1771186560000
RUNEUSDT,0.4023,0.4017,0.4023,0.4017,,565.1582,21.0,8.442,22,1771186560000
ZECUSDT,294.27,293.11,294.27,293.04,,322035.5769,211.121,61990.2846,1777,1771186560000
BNBUSDT,613.3,612.2,613.3,612.0,,822540.1889,218.75,133952.0166,1483,1771186560000
COMPUSDT,20.86,20.84,20.9,20.84,,38088.10582,351.312,7334.43435,288,1771186560000
LTCUSDT,54.52,54.42,54.52,54.41,,42348.30114,107.136,5834.23224,231,1771186560000
VETUSDT,0.008267,0.008252,0.008267,0.008252,,1848.905794,82569.0,681.867666,86,1771186560000
LINKUSDT,8.654,8.635,8.654,8.633,,121403.83482,3432.53,29659.15178,434,1771186560000
DASHUSDT,37.15,37.02,37.15,37.02,,20588.6926,183.442,6801.37937,209,1771186560000
KAVAUSDT,0.0539,0.0538,0.0539,0.0538,,2183.25535,5483.4,295.55526,80,1771186560000
DOTUSDT,1.344,1.342,1.344,1.341,,95738.5282,6375.9,8560.158,169,1771186560000
NEOUSDT,2.805,2.801,2.806,2.801,,3841.88992,906.78,2543.70525,58,1771186560000
IOTAUSDT,0.0684,0.0684,0.0684,0.0684,,794.17188,594.9,40.69116,26,1771186560000
BANDUSDT,0.2435,0.2433,0.2435,0.2433,,212.0001,279.1,67.91977,6,1771186560000
BTCUSDT,68442.9,68360.1,68442.9,68350.0,,3287742.1577,19.862,1358605.0621,2820,1771186560000
XRPUSDT,1.456,1.4513,1.456,1.4507,,976041.0922,206730.0,300518.70392,1857,1771186560000
XLMUSDT,0.16822,0.16788,0.16822,0.16786,,11504.23911,13573.0,2281.47323,196,1771186560000
EGLDUSDT,4.875,4.869,4.875,4.869,,598.067,11.9,57.956,30,1771186560000
SOLUSDT,85.45,85.25,85.45,85.21,,1428918.7294,4606.37,393054.6759,1700,1771186560000
ICXUSDT,0.0399,0.0399,0.0399,0.0399,,1560.09,0.0,0.0,7,1771186560000
UNIUSDT,3.432,3.426,3.432,3.425,,14340.382,1084.0,3718.813,149,1771186560000
STORJUSDT,0.0998,0.0998,0.0998,0.0998,,82.7342,511.0,50.9978,7,1771186560000
AVAXUSDT,9.187,9.173,9.187,9.172,,94620.141,6536.0,60007.074,324,1771186560000
ENJUSDT,0.02141,0.02138,0.02141,0.02138,,221.05745,2149.0,45.98235,12,1771186560000
KSMUSDT,4.598,4.59,4.598,4.589,,2293.6503,219.7,1009.0632,50,1771186560000
NEARUSDT,1.043,1.04,1.043,1.04,,37918.788,1325.0,1380.821,119,1771186560000
FILUSDT,0.952,0.95,0.952,0.95,,32555.9262,3658.8,3476.5859,81,1771186560000
AAVEUSDT,123.73,123.68,123.81,123.64,,58736.782,266.2,32930.249,471,1771186560000
BELUSDT,0.0989,0.0988,0.0989,0.0987,,686.2704,543.0,53.6669,32,1771186560000
RSRUSDT,0.001556,0.001552,0.001556,0.001552,,900.776426,39714.0,61.699055,23,1771186560000
LRCUSDT,0.03278,0.03272,0.03278,0.03272,,573.98916,580.0,18.99346,31,1771186560000
AXSUSDT,1.374,1.37,1.374,1.37,,23787.79,6267.0,8590.231,152,1771186560000
ZENUSDT,6.219,6.202,6.219,6.202,,5039.0139,63.3,393.1773,109,1771186560000
SKLUSDT,0.00669,0.00669,0.00669,0.00668,,1337.40531,2259.0,15.11271,26,1771186560000
GRTUSDT,0.02735,0.02731,0.02735,0.02731,,1739.13512,3928.0,107.31296,33,1771186560000
1INCHUSDT,0.0943,0.0941,0.0943,0.0941,,853.7958,356.0,33.5708,21,1771186560000
CHZUSDT,0.03997,0.03988,0.03997,0.03987,,3165.62466,3318.0,132.5952,99,1771186560000
ANKRUSDT,0.0045,0.004496,0.0045,0.004496,,844.610117,0.0,0.0,15,1771186560000
SANDUSDT,0.08652,0.08635,0.08652,0.08633,,3082.95113,4740.0,409.52188,124,1771186560000
RVNUSDT,0.0062,0.00618,0.0062,0.00618,,1283.22321,1531.0,9.4922,8,1771186560000
SFPUSDT,0.2637,0.2636,0.2638,0.2636,,800.3291,1790.0,472.1076,31,1771186560000
COTIUSDT,0.01206,0.01205,0.01206,0.01205,,374.01397,3934.0,47.44404,16,1771186560000
CHRUSDT,0.0255,0.0254,0.0255,0.0253,,10247.778,2477.0,63.0916,86,1771186560000
MANAUSDT,0.102,0.1018,0.102,0.1018,,7459.7078,15912.0,1621.3574,38,1771186560000
ALICEUSDT,0.11,0.11,0.11,0.109,,551.1308,3885.4,427.394,17,1771186560000
ONEUSDT,0.00252,0.00252,0.00252,0.00252,,0.30996,0.0,0.0,1,1771186560000
DENTUSDT,0.000142,0.000143,0.000143,0.000142,,261.063359,1474295.0,210.824185,11,1771186560000
HBARUSDT,0.09865,0.09846,0.09867,0.09846,,69732.3096,321965.0,31754.59302,430,1771186560000
