symbol,open,close,high,low,volume,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
TRXUSDT,0.27989,0.27996,0.27996,0.27987,,73274.90196,223158.0,62463.30917,280,1771188300000
IOSTUSDT,0.00126,0.001261,0.001261,0.00126,,1167.762319,926781.0,1167.762319,35,1771188300000
CRVUSDT,0.249,0.248,0.249,0.248,,233.9982,233.4,58.1166,13,1771188300000
XTZUSDT,0.397,0.398,0.398,0.397,,1472.654,2840.9,1130.6782,11,1771188300000
ATOMUSDT,2.115,2.116,2.117,2.115,,2153.66921,585.66,1239.11022,47,1771188300000
RLCUSDT,0.4468,0.4475,0.4475,0.4467,,395.84836,625.9,279.78238,24,1771188300000
THETAUSDT,0.207,0.2072,0.2072,0.207,,1311.49895,5369.8,1112.05445,22,1771188300000
ALGOUSDT,0.095,0.0952,0.0952,0.095,,6355.75701,66625.5,6336.54801,26,1771188300000
DOGEUSDT,0.10282,0.10287,0.1029,0.10276,,201278.79745,1057675.0,108782.82377,789,1771188300000
TRBUSDT,15.448,15.454,15.457,15.443,,709.1222,30.0,463.4989,52,1771188300000
SNXUSDT,0.287,0.287,0.288,0.287,,757.1183,1963.9,565.6032,12,1771188300000
BCHUSDT,553.79,553.6,553.79,553.58,,14439.46254,12.516,6929.58549,177,1771188300000
KNCUSDT,0.1411,0.1411,0.1411,0.1411,,769.7005,5455.0,769.7005,17,1771188300000
YFIUSDT,2835.0,2835.0,2835.0,2834.0,,1389.125,0.312,884.52,41,1771188300000
ZRXUSDT,0.1081,0.1082,0.1082,0.1081,,1056.40636,9772.4,1056.40636,34,1771188300000
ETHUSDT,1952.11,1952.63,1953.39,1950.94,,2263230.78156,641.994,1253272.7869,4819,1771188300000
BATUSDT,0.1286,0.1287,0.1287,0.1286,,235.50917,970.6,124.91622,13,1771188300000
SUSHIUSDT,0.2066,0.2067,0.2067,0.2066,,475.4898,1058.0,218.686,13,1771188300000
ADAUSDT,0.2792,0.2793,0.2795,0.2791,,35755.8008,41877.0,11695.5447,172,1771188300000
ZILUSDT,0.00428,0.00428,0.00429,0.00428,,789.10514,172638.0,740.61702,8,1771188300000
ONTUSDT,0.0458,0.0458,0.0458,0.0458,,7.29594,0.0,0.0,1,1771188300000
ETCUSDT,8.668,8.673,8.673,8.666,,6897.05071,456.42,3957.79037,78,1771188300000
QTUMUSDT,0.978,0.978,0.978,0.978,,505.626,517.0,505.626,27,1771188300000
XMRUSDT,333.65,333.97,334.09,333.51,,12730.88928,26.978,9004.09992,277,1771188300000
RUNEUSDT,0.4031,0.4031,0.4032,0.403,,420.0791,542.0,218.5075,28,1771188300000
ZECUSDT,292.84,293.2,293.42,292.65,,144029.44356,281.101,82383.01456,944,1771188300000
BNBUSDT,613.42,613.69,613.77,613.25,,651896.4477,874.08,536232.5741,611,1771188300000
COMPUSDT,20.77,20.81,20.81,20.77,,15840.87327,696.139,14470.40825,202,1771188300000
LTCUSDT,54.52,54.51,54.53,54.49,,18318.57297,151.01,8232.53381,109,1771188300000
VETUSDT,0.008274,0.008278,0.008278,0.008272,,640.185272,56309.0,465.881096,31,1771188300000
LINKUSDT,8.67,8.672,8.674,8.665,,52359.53457,2757.5,23913.00957,245,1771188300000
DASHUSDT,37.24,37.3,37.3,37.21,,25660.55178,514.18,19165.71838,210,1771188300000
KAVAUSDT,0.054,0.0539,0.054,0.0539,,33.58842,464.5,25.083,2,1771188300000
DOTUSDT,1.348,1.349,1.349,1.347,,41724.6322,23621.0,31845.1841,130,1771188300000
NEOUSDT,2.81,2.811,2.811,2.809,,932.27755,108.92,306.06877,20,1771188300000
IOTAUSDT,0.0685,0.0685,0.0685,0.0685,,342.5,5000.0,342.5,1,1771188300000
BANDUSDT,0.2443,0.2444,0.2444,0.2443,,85.72977,350.9,85.72977,5,1771188300000
BTCUSDT,68476.9,68451.5,68476.9,68433.5,,3725715.3834,11.499,787068.1846,2163,1771188300000
XRPUSDT,1.4621,1.4618,1.4632,1.4612,,985441.95626,292764.4,428099.4957,1835,1771188300000
XLMUSDT,0.16821,0.16829,0.16834,0.16816,,25959.68878,85645.0,14409.34607,217,1771188300000
EGLDUSDT,4.89,4.894,4.897,4.889,,5668.8074,1055.5,5166.2658,96,1771188300000
SOLUSDT,85.72,85.78,85.8,85.69,,347437.5267,1571.46,134754.7648,671,1771188300000
ICXUSDT,0.0398,0.0398,0.0399,0.0398,,181.8588,922.0,36.7878,5,1771188300000
