symbol,open,close,high,low,volume,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
TRXUSDT,0.27996,0.28005,0.28005,0.27994,,41720.33084,140981.0,39475.09199,133,1771187820000
IOSTUSDT,0.001261,0.001261,0.001261,0.001261,,0.0,0.0,0.0,0,1771187820000
CRVUSDT,0.249,0.25,0.25,0.249,,629.2778,154.4,38.6,10,1771187820000
XTZUSDT,0.398,0.399,0.399,0.398,,229.0173,525.5,209.6745,5,1771187820000
ATOMUSDT,2.122,2.122,2.122,2.121,,2293.35532,45.21,95.93562,34,1771187820000
RLCUSDT,0.447,0.4467,0.447,0.4467,,445.06497,0.0,0.0,6,1771187820000
THETAUSDT,0.2071,0.207,0.2071,0.207,,596.40248,641.8,132.8526,20,1771187820000
ALGOUSDT,0.0952,0.0951,0.0952,0.0951,,3609.68644,1849.6,176.08192,15,1771187820000
DOGEUSDT,0.10319,0.10305,0.10319,0.10299,,261490.97561,652262.0,67219.80764,983,1771187820000
TRBUSDT,15.453,15.449,15.454,15.446,,1838.3914,69.8,1078.2748,85,1771187820000
SNXUSDT,0.288,0.288,0.288,0.287,,1941.5331,239.4,68.9472,41,1771187820000
BCHUSDT,553.97,554.1,554.1,553.77,,17466.77739,15.522,8597.36639,177,1771187820000
KNCUSDT,0.1408,0.1407,0.1408,0.1407,,558.1234,670.0,94.336,16,1771187820000
YFIUSDT,2844.0,2843.0,2844.0,2843.0,,454.945,0.106,301.373,24,1771187820000
ZRXUSDT,0.1081,0.1081,0.1081,0.1081,,29.59778,273.8,29.59778,1,1771187820000
ETHUSDT,1952.61,1952.39,1952.61,1951.1,,2433897.28376,523.383,1021518.85667,3565,1771187820000
BATUSDT,0.1288,0.1287,0.1288,0.1287,,413.79748,0.0,0.0,10,1771187820000
SUSHIUSDT,0.2067,0.2067,0.2067,0.2066,,254.8513,25.0,5.1675,8,1771187820000
ADAUSDT,0.28,0.2799,0.28,0.2798,,35397.8501,72123.0,20187.4081,140,1771187820000
