symbol,open,close,high,low,volume,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
TRXUSDT,0.2798,0.27981,0.27981,0.27974,,21125.50549,29879.0,8359.38525,119,1771188600000
IOSTUSDT,0.001258,0.001257,0.001258,0.001257,,70.577471,0.0,0.0,4,1771188600000
CRVUSDT,0.248,0.249,0.249,0.248,,53.5341,139.7,34.7853,7,1771188600000
XTZUSDT,0.397,0.396,0.397,0.396,,3413.2839,0.0,0.0,24,1771188600000
ATOMUSDT,2.117,2.115,2.117,2.114,,6028.28253,405.4,857.87749,71,1771188600000
RLCUSDT,0.447,0.4468,0.4472,0.4467,,992.76278,1489.5,665.91375,21,1771188600000
THETAUSDT,0.2068,0.2066,0.2068,0.2066,,5689.30561,6992.5,1445.81074,75,1771188600000
ALGOUSDT,0.0949,0.0949,0.0949,0.0948,,4984.49786,1421.9,134.93831,39,1771188600000
DOGEUSDT,0.10264,0.10253,0.10267,0.10248,,815324.65247,4528461.0,464446.4836,1942,1771188600000
TRBUSDT,15.451,15.434,15.451,15.431,,2380.439,50.6,781.0784,108,1771188600000
SNXUSDT,0.288,0.287,0.288,0.287,,1155.3492,3675.6,1058.5728,11,1771188600000
BCHUSDT,553.87,553.39,553.87,553.35,,31794.66748,13.295,7359.52259,279,1771188600000
KNCUSDT,0.141,0.1409,0.141,0.1409,,887.665,0.0,0.0,12,1771188600000
YFIUSDT,2835.0,2835.0,2836.0,2834.0,,1204.914,0.159,450.819,32,1771188600000
ZRXUSDT,0.1081,0.108,0.1081,0.108,,493.87773,261.3,28.24653,9,1771188600000
ETHUSDT,1948.92,1945.19,1949.37,1944.54,,10789409.08121,1518.281,2954711.56162,10011,1771188600000
BATUSDT,0.1286,0.1285,0.1286,0.1285,,519.92648,524.9,67.44965,16,1771188600000
SUSHIUSDT,0.2065,0.2063,0.2065,0.2063,,742.4628,80.0,16.504,27,1771188600000
ADAUSDT,0.2789,0.2787,0.2789,0.2786,,72659.8994,140224.0,39092.7499,300,1771188600000
ZILUSDT,0.00428,0.00429,0.00429,0.00428,,471.53042,21682.0,93.01578,19,1771188600000
ONTUSDT,0.0458,0.0458,0.0458,0.0457,,3041.31014,0.1,0.00458,18,1771188600000
ETCUSDT,8.662,8.653,8.662,8.652,,18252.85435,418.12,3619.95419,134,1771188600000
QTUMUSDT,0.977,0.976,0.977,0.976,,2648.7243,0.0,0.0,16,1771188600000
XMRUSDT,333.77,333.21,333.87,333.1,,25581.97373,29.273,9768.11742,528,1771188600000
RUNEUSDT,0.4027,0.4024,0.4027,0.4024,,4008.3012,3471.0,1397.273,57,1771188600000
ZECUSDT,293.86,293.48,293.93,293.42,,86092.21105,116.186,34122.12994,871,1771188600000
BNBUSDT,613.25,612.92,613.34,612.92,,121484.4745,80.5,49353.4564,738,1771188600000
COMPUSDT,20.79,20.81,20.82,20.78,,21237.41021,430.38,8953.21684,157,1771188600000
LTCUSDT,54.49,54.43,54.49,54.43,,42494.90327,221.206,12047.17471,225,1771188600000
VETUSDT,0.008274,0.008265,0.008274,0.008265,,3785.999462,77942.0,644.421956,88,1771188600000
LINKUSDT,8.653,8.643,8.654,8.643,,108902.73445,2572.26,22241.67603,374,1771188600000
DASHUSDT,37.24,37.16,37.24,37.15,,22338.39826,140.524,5227.80731,203,1771188600000
KAVAUSDT,0.054,0.0539,0.054,0.0539,,2468.2806,1144.9,61.73184,94,1771188600000
DOTUSDT,1.346,1.345,1.346,1.345,,120104.2122,42120.1,56689.1683,186,1771188600000
NEOUSDT,2.809,2.807,2.809,2.807,,4465.52689,122.12,342.79084,40,1771188600000
IOTAUSDT,0.0684,0.0684,0.0684,0.0684,,6102.59328,35638.7,2437.68708,43,1771188600000
BANDUSDT,0.244,0.2436,0.244,0.2435,,1593.75587,133.8,32.60706,28,1771188600000
BTCUSDT,68417.4,68371.1,68422.6,68371.0,,2303864.1892,6.212,424804.5139,2066,1771188600000
XRPUSDT,1.4603,1.4585,1.4604,1.4582,,1414975.47833,418533.4,610657.05974,2217,1771188600000
XLMUSDT,0.16783,0.16777,0.16785,0.16771,,35086.31053,98387.0,16509.90375,319,1771188600000
EGLDUSDT,4.891,4.885,4.891,4.883,,2543.231,132.3,646.387,82,1771188600000
SOLUSDT,85.68,85.56,85.69,85.55,,1170095.5451,4237.41,362877.8745,1288,1771188600000
ICXUSDT,0.0399,0.0399,0.0399,0.0399,,38.6631,969.0,38.6631,1,1771188600000
UNIUSDT,3.434,3.429,3.434,3.428,,26777.8,2898.0,9944.189,244,1771188600000
STORJUSDT,0.1004,0.1003,0.1004,0.1002,,2154.0057,8210.0,824.126,28,1771188600000
AVAXUSDT,9.206,9.196,9.206,9.196,,152732.519,2613.0,24044.421,306,1771188600000
ENJUSDT,0.02141,0.02139,0.02141,0.02139,,886.42322,0.0,0.0,10,1771188600000
KSMUSDT,4.605,4.602,4.605,4.602,,8842.4266,496.4,2285.2035,137,1771188600000
NEARUSDT,1.042,1.041,1.042,1.041,,52436.507,6007.0,6253.952,121,1771188600000
FILUSDT,0.953,0.952,0.953,0.951,,45876.4235,23947.9,22798.4301,149,1771188600000
AAVEUSDT,123.99,123.94,124.03,123.92,,42163.411,65.9,8170.288,303,1771188600000
BELUSDT,0.0991,0.0992,0.0992,0.0991,,1464.1119,140.0,13.8825,41,1771188600000
RSRUSDT,0.001553,0.001552,0.001553,0.001552,,2425.308531,1094877.0,1699.249104,20,1771188600000
LRCUSDT,0.03259,0.03253,0.0326,0.03251,,17696.02441,153050.0,4983.18468,164,1771188600000
AXSUSDT,1.377,1.375,1.377,1.374,,70474.528,9921.0,13642.386,210,1771188600000
ZENUSDT,6.235,6.225,6.235,6.224,,19677.6762,567.5,3534.851,155,1771188600000
SKLUSDT,0.00672,0.00671,0.00672,0.00671,,2555.05411,0.0,0.0,20,1771188600000
GRTUSDT,0.02743,0.02741,0.02743,0.0274,,2603.09311,17177.0,470.85666,50,1771188600000
1INCHUSDT,0.0943,0.0942,0.0943,0.0942,,2252.2489,1743.0,164.3649,26,1771188600000
CHZUSDT,0.03986,0.03984,0.03986,0.03983,,2175.2772,17207.0,685.57826,77,1771188600000
ANKRUSDT,0.004501,0.004497,0.004502,0.004496,,991.866016,11814.0,53.143938,14,1771188600000
SANDUSDT,0.08654,0.08645,0.08654,0.08645,,7854.71223,18655.0,1613.54447,154,1771188600000
RVNUSDT,0.00622,0.00621,0.00622,0.00621,,4749.15084,0.0,0.0,16,1771188600000
SFPUSDT,0.2642,0.264,0.2642,0.264,,254.896,0.0,0.0,8,1771188600000
COTIUSDT,0.01209,0.01208,0.01209,0.01208,,1144.29764,28821.0,348.15768,22,1771188600000
CHRUSDT,0.0253,0.0253,0.0253,0.0253,,9.6646,0.0,0.0,2,1771188600000
MANAUSDT,0.1023,0.1022,0.1023,0.1022,,1765.1778,0.0,0.0,14,1771188600000
ALICEUSDT,0.11,0.11,0.11,0.109,,50.314,315.7,34.727,4,1771188600000
ONEUSDT,0.00253,0.00253,0.00253,0.00253,,65.03618,0.0,0.0,2,1771188600000
DENTUSDT,0.000143,0.000143,0.000143,0.000142,,200.851549,152299.0,21.778757,8,1771188600000
HBARUSDT,0.0983,0.09827,0.09832,0.09823,,11456.21402,40278.0,3958.47686,231,1771188600000
OGNUSDT,0.0222,0.0222,0.0222,0.0221,,24.2174,842.0,18.6924,4,1771188600000
CELRUSDT,0.00256,0.00257,0.00257,0.00256,,417.69583,5231.0,13.44367,33,1771188600000
HOTUSDT,0.000384,0.000383,0.000384,0.000383,,3735.59329,21318.0,8.186112,27,1771188600000
1000SHIBUSDT,0.006471,0.006463,0.006471,0.006463,,21952.049043,493190.0,3188.733455,219,1771188600000
GTCUSDT,0.1,0.101,0.101,0.1,,62.5129,542.9,54.8329,2,1771188600000
MTLUSDT,0.2858,0.2856,0.2858,0.2856,,370.8853,116.0,33.1412,12,1771188600000
IOTXUSDT,0.00553,0.00552,0.00553,0.00552,,1834.63889,0.0,0.0,17,1771188600000
BTCDOMUSDT,5147.5,5150.7,5150.7,5147.5,,741.3767,0.103,530.2409,34,1771188600000
C98USDT,0.0307,0.0306,0.0307,0.0306,,251.297,1628.0,49.9796,10,1771188600000
ATAUSDT,0.0127,0.0127,0.0127,0.0126,,48.3138,2448.0,31.0896,6,1771188600000
MASKUSDT,0.4668,0.4663,0.4668,0.4663,,2505.1444,157.0,73.2573,29,1771188600000
DYDXUSDT,0.106,0.106,0.106,0.105,,19458.3053,28391.9,3009.5414,67,1771188600000
GALAUSDT,0.00403,0.00404,0.00404,0.00403,,257.16538,5944.0,24.01376,9,1771188600000
1000XECUSDT,0.00813,0.00812,0.00813,0.00812,,377.06138,0.0,0.0,17,1771188600000
CELOUSDT,0.084,0.083,0.084,0.083,,87.1882,859.9,72.2316,4,1771188600000
ARUSDT,1.991,1.991,1.991,1.99,,776.4046,168.6,335.6826,16,1771188600000
CTSIUSDT,0.0268,0.0268,0.0268,0.0268,,296.81,0.0,0.0,19,1771188600000
ARPAUSDT,0.00993,0.00995,0.00995,0.00992,,17323.58168,1404753.0,13963.3222,191,1771188600000
LPTUSDT,2.366,2.364,2.366,2.363,,1572.4335,141.9,335.525,94,1771188600000
ENSUSDT,6.627,6.62,6.627,6.618,,2364.6508,108.4,717.8925,83,1771188600000
PEOPLEUSDT,0.00695,0.00695,0.00695,0.00694,,755.17283,16474.0,114.4943,20,1771188600000
ROSEUSDT,0.01219,0.01217,0.01219,0.01217,,10152.2368,178063.0,2168.91017,72,1771188600000
DUSKUSDT,0.10106,0.10101,0.10106,0.10082,,16206.89916,56283.0,5679.93147,291,1771188600000
FLOWUSDT,0.04168,0.04165,0.04168,0.04164,,1393.935024,6864.7,285.963465,49,1771188600000
IMXUSDT,0.1646,0.1644,0.1646,0.1644,,2613.6941,2517.0,414.0465,29,1771188600000
GMTUSDT,0.01238,0.01237,0.01238,0.01237,,2526.99314,994.0,12.30143,30,1771188600000
API3USDT,0.31,0.3094,0.31,0.3094,,1166.17263,21.8,6.7471,21,1771188600000
APEUSDT,0.1293,0.1291,0.1293,0.1291,,1293.1431,41.0,5.3013,18,1771188600000
WOOUSDT,0.01702,0.017,0.01702,0.01699,,3429.60282,60015.0,1020.34344,38,1771188600000
JASMYUSDT,0.00583,0.005825,0.005832,0.005825,,2366.911944,194944.0,1136.701183,68,1771188600000
OPUSDT,0.1879,0.1876,0.1879,0.1876,,9067.72221,10658.9,2001.27343,70,1771188600000
INJUSDT,3.104,3.1,3.104,3.1,,8961.8845,451.8,1401.5369,83,1771188600000
STGUSDT,0.1543,0.1542,0.1544,0.1541,,2972.2103,9393.0,1449.314,56,1771188600000
SPELLUSDT,0.0001888,0.0001888,0.0001889,0.0001888,,846.0118697,28457.0,5.3755273,9,1771188600000
1000LUNCUSDT,0.03407,0.03398,0.03407,0.03396,,11194.13774,130943.0,4453.5288,155,1771188600000
LUNA2USDT,0.06706,0.06652,0.06708,0.06641,,34330.65566,255881.0,17046.53938,628,1771188600000
LDOUSDT,0.3368,0.3365,0.3369,0.3365,,7744.6288,7529.0,2534.6963,108,1771188600000
APTUSDT,0.9211,0.9201,0.9211,0.9197,,12209.6282,5216.5,4800.47071,302,1771188600000
ICPUSDT,2.383,2.38,2.383,2.379,,10115.062,2163.0,5150.52,94,1771188600000
QNTUSDT,69.74,69.62,69.75,69.6,,2222.997,12.7,885.673,71,1771188600000
HOOKUSDT,0.02654,0.02652,0.02654,0.02652,,123.276957,494.0,13.109831,8,1771188600000
FETUSDT,0.171,0.1707,0.171,0.1707,,11730.2316,10350.0,1767.8202,77,1771188600000
MAGICUSDT,0.0678,0.06769,0.0678,0.06769,,1620.838034,8790.2,595.299678,68,1771188600000
CFXUSDT,0.05419,0.05418,0.05421,0.05413,,3175.15515,42726.0,2314.752,102,1771188600000
STXUSDT,0.2636,0.2632,0.2636,0.2632,,3735.8858,1245.0,327.8085,59,1771188600000
HIGHUSDT,0.1524,0.1524,0.1524,0.1524,,5.15112,0.0,0.0,1,1771188600000
PHBUSDT,0.1642,0.1644,0.1644,0.1642,,193.4215,1110.0,182.4201,7,1771188600000
TUSDT,0.007222,0.00722,0.007222,0.00722,,821.73954,46985.0,339.284382,26,1771188600000
MINAUSDT,0.06598,0.0659,0.06598,0.0659,,1778.70628,7544.0,497.29904,72,1771188600000
ACHUSDT,0.00759,0.007583,0.00759,0.007583,,725.453413,35522.0,269.505423,43,1771188600000
CKBUSDT,0.001651,0.00165,0.001651,0.001649,,924.024663,86355.0,142.48575,21,1771188600000
SSVUSDT,3.248,3.242,3.249,3.242,,492.06041,95.57,310.3045,45,1771188600000
TRUUSDT,0.006434,0.00643,0.006434,0.006429,,287.135967,1193.0,7.67099,18,1771188600000
ASTRUSDT,0.007865,0.007855,0.007865,0.007854,,410.330345,26389.0,207.325259,21,1771188600000
GMXUSDT,6.291,6.286,6.291,6.286,,224.42243,17.99,113.08514,7,1771188600000
LQTYUSDT,0.2722,0.2719,0.2722,0.2719,,1232.35842,618.9,168.27891,22,1771188600000
ARBUSDT,0.1138,0.1136,0.1138,0.1135,,33568.55848,68606.5,7793.76228,76,1771188600000
IDUSDT,0.05213,0.05208,0.05213,0.05207,,306.8202,1395.0,72.66748,18,1771188600000
JOEUSDT,0.03807,0.03807,0.03807,0.03805,,159.77387,2519.0,95.86645,13,1771188600000
TLMUSDT,0.001714,0.00171,0.001714,0.00171,,1841.38027,80707.0,138.29231,46,1771188600000
RDNTUSDT,0.005851,0.00585,0.005851,0.005847,,363.669541,4153.0,24.290897,19,1771188600000
HFTUSDT,0.01785,0.01784,0.01785,0.01784,,172.49083,0.0,0.0,7,1771188600000
XVSUSDT,2.825,2.823,2.825,2.823,,320.2672,8.9,25.1291,9,1771188600000
