symbol,open,close,high,low,volume,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
TRXUSDT,0.27991,0.27996,0.27996,0.27987,,138591.99325,372772.0,104348.81232,420,1771187760000
IOSTUSDT,0.00126,0.001261,0.001262,0.00126,,656.860488,446623.0,563.47152,14,1771187760000
CRVUSDT,0.25,0.25,0.25,0.249,,2171.3796,8466.0,2116.5,16,1771187760000
XTZUSDT,0.399,0.398,0.399,0.398,,1095.2243,2594.9,1035.3651,8,1771187760000
ATOMUSDT,2.124,2.123,2.125,2.123,,6817.7791,621.16,1319.39533,79,1771187760000
RLCUSDT,0.447,0.447,0.447,0.447,,128.9148,288.4,128.9148,4,1771187760000
THETAUSDT,0.2071,0.2072,0.2072,0.2071,,358.02423,1646.2,340.93848,11,1771187760000
ALGOUSDT,0.0952,0.0951,0.0953,0.0951,,8023.98259,67027.0,6381.95025,40,1771187760000
DOGEUSDT,0.1032,0.10319,0.10331,0.10319,,323581.13372,1063711.0,109836.90872,865,1771187760000
TRBUSDT,15.459,15.454,15.462,15.454,,630.6502,4.6,71.1209,31,1771187760000
SNXUSDT,0.288,0.288,0.289,0.288,,506.3724,846.0,244.494,7,1771187760000
BCHUSDT,554.21,553.98,554.33,553.98,,22662.17804,7.609,4217.27152,207,1771187760000
KNCUSDT,0.1408,0.1409,0.1409,0.1407,,1002.345,1353.0,190.5066,21,1771187760000
YFIUSDT,2845.0,2845.0,2847.0,2845.0,,677.188,0.033,93.924,24,1771187760000
ZRXUSDT,0.1081,0.1081,0.1082,0.1081,,965.47564,914.5,98.87037,19,1771187760000
ETHUSDT,1952.38,1952.61,1953.94,1952.38,,5999627.43273,1368.113,2672374.47868,6148,1771187760000
BATUSDT,0.129,0.1289,0.129,0.1289,,651.08562,375.0,48.375,27,1771187760000
SUSHIUSDT,0.2068,0.2068,0.2068,0.2067,,545.3253,1264.0,261.3952,11,1771187760000
ADAUSDT,0.28,0.2801,0.2803,0.28,,358361.6929,198721.0,55681.9211,349,1771187760000
ZILUSDT,0.00429,0.00429,0.0043,0.00429,,852.86198,41753.0,179.5379,25,1771187760000
ONTUSDT,0.0458,0.0458,0.0458,0.0458,,29.96236,0.0,0.0,3,1771187760000
ETCUSDT,8.68,8.68,8.682,8.68,,4094.07551,143.83,1248.60739,49,1771187760000
QTUMUSDT,0.978,0.978,0.978,0.978,,32.1762,0.0,0.0,2,1771187760000
XMRUSDT,335.18,335.11,335.31,335.11,,5254.46141,3.366,1128.26308,154,1771187760000
RUNEUSDT,0.4032,0.4032,0.4032,0.4032,,199.9872,0.0,0.0,10,1771187760000
ZECUSDT,293.41,293.07,293.7,293.07,,114832.53723,143.892,42217.59855,850,1771187760000
BNBUSDT,613.95,614.01,614.17,613.95,,111992.2909,95.46,58617.5852,521,1771187760000
COMPUSDT,20.99,20.96,21.01,20.96,,24364.91365,149.804,3144.43696,173,1771187760000
LTCUSDT,54.56,54.54,54.58,54.54,,60296.79084,304.456,16615.21191,191,1771187760000
VETUSDT,0.00828,0.008284,0.008286,0.00828,,2149.48189,181288.0,1501.721185,46,1771187760000
LINKUSDT,8.671,8.671,8.676,8.671,,48266.58942,2058.4,17854.70424,225,1771187760000
