symbol,open,close,high,low,volume,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
TRXUSDT,0.2799,0.27987,0.2799,0.27976,,131853.12243,341844.0,95669.21684,447,1771188240000
IOSTUSDT,0.001259,0.00126,0.00126,0.001259,,66.061793,36056.0,45.43056,9,1771188240000
CRVUSDT,0.248,0.248,0.249,0.248,,66.4985,183.3,45.6417,9,1771188240000
XTZUSDT,0.398,0.397,0.398,0.396,,68530.1331,16784.0,6663.5245,120,1771188240000
ATOMUSDT,2.116,2.115,2.116,2.114,,12107.92867,1444.69,3054.88275,101,1771188240000
RLCUSDT,0.4467,0.4468,0.4469,0.4467,,235.71931,315.7,141.05358,12,1771188240000
THETAUSDT,0.207,0.207,0.207,0.2069,,1975.98635,6354.2,1314.81671,36,1771188240000
ALGOUSDT,0.0952,0.0951,0.0952,0.0951,,5269.36907,2481.1,235.98284,39,1771188240000
DOGEUSDT,0.10288,0.10283,0.1029,0.10277,,268374.58749,1945241.0,199973.74644,650,1771188240000
TRBUSDT,15.451,15.448,15.451,15.442,,466.5088,8.5,131.3173,30,1771188240000
SNXUSDT,0.287,0.287,0.287,0.287,,13.2881,0.0,0.0,1,1771188240000
BCHUSDT,553.8,553.79,553.8,553.58,,8807.35085,5.705,3158.5352,108,1771188240000
KNCUSDT,0.1411,0.141,0.1411,0.141,,389.3052,42.0,5.9262,6,1771188240000
YFIUSDT,2837.0,2835.0,2837.0,2835.0,,2594.464,0.366,1037.615,58,1771188240000
ZRXUSDT,0.1081,0.108,0.1081,0.108,,1121.49194,1070.4,115.61234,20,1771188240000
ETHUSDT,1952.66,1952.12,1952.67,1950.71,,1805712.51191,366.199,714621.13398,2783,1771188240000
BATUSDT,0.1287,0.1287,0.1287,0.1287,,1279.67697,679.6,87.46452,13,1771188240000
SUSHIUSDT,0.2067,0.2066,0.2067,0.2066,,620.8715,125.0,25.825,13,1771188240000
ADAUSDT,0.2793,0.2792,0.2794,0.2791,,25654.8794,46559.0,13002.6688,182,1771188240000
ZILUSDT,0.00428,0.00429,0.00429,0.00428,,174.24994,13526.0,58.02654,8,1771188240000
ONTUSDT,0.0459,0.0459,0.0459,0.0459,,16.2945,355.0,16.2945,1,1771188240000
ETCUSDT,8.673,8.669,8.673,8.667,,2635.85277,123.18,1067.78632,55,1771188240000
QTUMUSDT,0.978,0.978,0.978,0.978,,995.2128,0.0,0.0,5,1771188240000
XMRUSDT,333.48,333.64,333.64,333.29,,25662.75805,29.706,9906.87905,314,1771188240000
RUNEUSDT,0.4032,0.4031,0.4032,0.403,,1382.9909,800.0,322.4758,28,1771188240000
ZECUSDT,292.64,292.85,292.88,292.62,,47340.25138,107.652,31509.42317,427,1771188240000
BNBUSDT,613.42,613.42,613.43,613.11,,145842.5161,113.29,69487.241,455,1771188240000
COMPUSDT,20.79,20.76,20.79,20.76,,3513.60252,7.747,160.9095,74,1771188240000
LTCUSDT,54.53,54.53,54.54,54.5,,16191.90883,142.518,7769.87757,112,1771188240000
VETUSDT,0.008275,0.008275,0.008275,0.008271,,808.344275,61048.0,504.969576,35,1771188240000
LINKUSDT,8.671,8.67,8.672,8.663,,28767.01793,599.05,5191.44003,166,1771188240000
DASHUSDT,37.2,37.24,37.24,37.2,,28218.09295,683.171,25422.2639,131,1771188240000
KAVAUSDT,0.054,0.0539,0.054,0.0539,,103.75183,482.3,26.0442,3,1771188240000
DOTUSDT,1.347,1.348,1.348,1.347,,25314.1319,14023.8,18890.5583,129,1771188240000
NEOUSDT,2.812,2.811,2.812,2.811,,326.60793,0.0,0.0,6,1771188240000
IOTAUSDT,0.0685,0.0685,0.0685,0.0685,,294.824,4304.0,294.824,4,1771188240000
BANDUSDT,0.2445,0.2443,0.2445,0.2442,,200.17805,498.2,121.70459,7,1771188240000
BTCUSDT,68441.2,68476.9,68477.0,68426.5,,2810173.6368,27.877,1908196.9914,1610,1771188240000
XRPUSDT,1.4623,1.4622,1.4625,1.4608,,633407.10269,210667.8,307919.37889,1590,1771188240000
XLMUSDT,0.16859,0.16822,0.1686,0.16812,,95096.15857,92494.0,15555.78591,447,1771188240000
EGLDUSDT,4.892,4.89,4.892,4.889,,1156.7029,79.0,386.4119,35,1771188240000
SOLUSDT,85.77,85.73,85.79,85.69,,399371.6758,2323.21,199204.7596,662,1771188240000
ICXUSDT,0.0398,0.0398,0.0398,0.0398,,14.925,0.0,0.0,1,1771188240000
UNIUSDT,3.44,3.439,3.44,3.437,,15344.622,2591.0,8908.298,107,1771188240000
STORJUSDT,0.1001,0.1001,0.1002,0.1001,,156.4661,98.0,9.8196,4,1771188240000
AVAXUSDT,9.217,9.212,9.218,9.208,,31894.85,566.0,5213.729,188,1771188240000
ENJUSDT,0.02143,0.02143,0.02143,0.02143,,78.02663,363.0,7.77909,8,1771188240000
KSMUSDT,4.61,4.607,4.613,4.606,,7623.925,1223.5,5641.4184,185,1771188240000
NEARUSDT,1.044,1.043,1.045,1.043,,6628.443,150.0,156.634,61,1771188240000
FILUSDT,0.954,0.955,0.955,0.953,,21496.8144,10747.1,10252.9386,102,1771188240000
AAVEUSDT,124.18,124.24,124.24,124.15,,11376.917,65.9,8185.592,116,1771188240000
BELUSDT,0.0991,0.0991,0.0991,0.0991,,45.2887,0.0,0.0,5,1771188240000
RSRUSDT,0.001557,0.001557,0.001557,0.001557,,44.840043,0.0,0.0,1,1771188240000
LRCUSDT,0.03263,0.03264,0.03264,0.03262,,2644.26376,24786.0,809.01504,52,1771188240000
AXSUSDT,1.38,1.38,1.381,1.38,,8817.656,4976.0,6871.856,50,1771188240000
ZENUSDT,6.234,6.234,6.234,6.231,,1256.3877,178.2,1110.536,38,1771188240000
SKLUSDT,0.00672,0.00671,0.00672,0.00671,,98.12817,784.0,5.26848,3,1771188240000
GRTUSDT,0.02748,0.02746,0.02748,0.02746,,1986.66449,5076.0,139.45846,28,1771188240000
1INCHUSDT,0.0944,0.0944,0.0944,0.0944,,585.5632,1489.0,140.5616,16,1771188240000
CHZUSDT,0.03995,0.03991,0.03995,0.0399,,6819.02899,45440.0,1813.5104,97,1771188240000
ANKRUSDT,0.004506,0.004506,0.004506,0.004502,,259.796673,51686.0,232.800293,17,1771188240000
SANDUSDT,0.08666,0.08663,0.08667,0.08661,,1353.47135,9515.0,824.32297,50,1771188240000
RVNUSDT,0.00622,0.00622,0.00622,0.00622,,0.0,0.0,0.0,0,1771188240000
SFPUSDT,0.2645,0.2645,0.2645,0.2645,,102.097,35.0,9.2575,6,1771188240000
COTIUSDT,0.01211,0.01211,0.01211,0.01211,,77.05593,0.0,0.0,5,1771188240000
CHRUSDT,0.0254,0.0254,0.0254,0.0253,,119.1884,3037.0,77.1398,10,1771188240000
MANAUSDT,0.1024,0.1024,0.1025,0.1024,,1245.3478,614.0,62.935,14,1771188240000
ALICEUSDT,0.11,0.11,0.11,0.11,,157.245,1429.5,157.245,9,1771188240000
ONEUSDT,0.00254,0.00253,0.00254,0.00253,,119.36071,43553.0,110.62462,7,1771188240000
DENTUSDT,0.000143,0.000143,0.000143,0.000143,,83.839041,586287.0,83.839041,3,1771188240000
HBARUSDT,0.09839,0.09838,0.09842,0.09834,,10350.12806,56461.0,5554.11593,134,1771188240000
OGNUSDT,0.0222,0.0222,0.0222,0.0221,,34.2718,1273.0,28.2606,5,1771188240000
CELRUSDT,0.00256,0.00257,0.00257,0.00256,,34.83188,8756.0,22.50292,3,1771188240000
