symbol,open,close,high,low,volume,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
TRXUSDT,0.27987,0.27983,0.27987,0.2798,,30048.54966,33526.0,9380.99326,181,1771186380000
IOSTUSDT,0.001258,0.001258,0.001258,0.001258,,65.005892,51674.0,65.005892,4,1771186380000
CRVUSDT,0.248,0.248,0.249,0.247,,82048.5416,211363.2,52418.1056,116,1771186380000
XTZUSDT,0.396,0.397,0.397,0.395,,3857.3555,9593.5,3799.2905,92,1771186380000
ATOMUSDT,2.117,2.12,2.12,2.117,,5347.47655,1188.14,2516.79351,57,1771186380000
RLCUSDT,0.4439,0.4437,0.4441,0.4437,,576.05623,96.5,42.83635,16,1771186380000
THETAUSDT,0.2056,0.2058,0.2058,0.2056,,911.67792,4337.5,891.98144,29,1771186380000
ALGOUSDT,0.0948,0.0949,0.0949,0.0947,,25663.67213,240516.1,22824.78442,56,1771186380000
DOGEUSDT,0.10292,0.10306,0.10306,0.10282,,326624.41012,2316918.0,238568.93548,1216,1771186380000
TRBUSDT,15.389,15.407,15.408,15.386,,817.4384,32.1,494.2267,83,1771186380000
SNXUSDT,0.286,0.287,0.287,0.286,,595.3811,1959.7,562.4339,5,1771186380000
BCHUSDT,553.17,553.61,553.61,553.01,,27450.49969,30.698,16986.66766,269,1771186380000
KNCUSDT,0.1405,0.1405,0.1405,0.1404,,376.5104,1387.0,194.8735,14,1771186380000
YFIUSDT,2840.0,2841.0,2841.0,2840.0,,2135.815,0.726,2061.975,86,1771186380000
ZRXUSDT,0.1077,0.1077,0.1077,0.1077,,111.92184,1039.2,111.92184,3,1771186380000
ETHUSDT,1944.9,1946.99,1947.41,1944.24,,3348591.36981,1317.795,2563505.96258,3376,1771186380000
BATUSDT,0.1285,0.1285,0.1285,0.1284,,479.36079,1000.2,128.49495,17,1771186380000
SUSHIUSDT,0.2057,0.2059,0.2059,0.2057,,362.1054,1740.0,358.1971,16,1771186380000
ADAUSDT,0.2792,0.2798,0.2798,0.2792,,85812.8803,242816.0,67853.9467,348,1771186380000
ZILUSDT,0.00429,0.00428,0.00429,0.00428,,419.6457,29558.0,126.80382,19,1771186380000
ONTUSDT,0.0457,0.0457,0.0457,0.0456,,241.47159,5166.3,236.09991,12,1771186380000
ETCUSDT,8.645,8.652,8.652,8.642,,16416.10685,1601.73,13847.27742,127,1771186380000
QTUMUSDT,0.974,0.975,0.975,0.974,,1316.6159,1351.7,1316.6159,9,1771186380000
XMRUSDT,333.94,334.17,334.17,333.65,,21892.48955,27.826,9289.50113,373,1771186380000
RUNEUSDT,0.4017,0.4021,0.4021,0.4017,,1080.3113,2142.0,860.9831,32,1771186380000
ZECUSDT,294.06,294.54,294.55,293.7,,239176.62174,421.12,123911.32145,1161,1771186380000
BNBUSDT,612.2,612.55,612.6,612.0,,181643.5623,183.5,112349.1688,867,1771186380000
COMPUSDT,20.79,20.8,20.83,20.78,,40147.31627,1233.228,25664.52418,335,1771186380000
LTCUSDT,54.4,54.48,54.48,54.38,,36942.64875,578.981,31515.53643,137,1771186380000
VETUSDT,0.008253,0.008262,0.008262,0.008249,,1358.353697,128757.0,1062.758525,63,1771186380000
LINKUSDT,8.642,8.648,8.65,8.638,,102138.49372,9236.85,79844.24123,332,1771186380000
DASHUSDT,37.07,37.13,37.13,37.05,,14634.15453,233.902,8675.979,167,1771186380000
KAVAUSDT,0.0538,0.0538,0.0538,0.0538,,328.76104,0.0,0.0,4,1771186380000
DOTUSDT,1.342,1.343,1.343,1.341,,18349.8108,11253.1,15104.6168,98,1771186380000
NEOUSDT,2.799,2.803,2.803,2.799,,3679.55839,1309.53,3668.13847,39,1771186380000
IOTAUSDT,0.0683,0.0683,0.0683,0.0683,,4107.58249,60140.3,4107.58249,9,1771186380000
BANDUSDT,0.243,0.2431,0.2431,0.243,,75.84277,262.7,63.83857,7,1771186380000
BTCUSDT,68333.8,68367.1,68367.2,68312.3,,2106965.628,14.377,982456.7957,1637,1771186380000
XRPUSDT,1.4504,1.4531,1.4531,1.4493,,772097.01421,419905.7,609212.00827,1554,1771186380000
XLMUSDT,0.16789,0.16798,0.16798,0.16777,,24873.83382,125487.0,21059.56788,193,1771186380000
EGLDUSDT,4.872,4.875,4.875,4.871,,1073.3968,183.1,892.1944,34,1771186380000
SOLUSDT,85.3,85.39,85.4,85.17,,3529803.4557,20159.33,1718567.268,2654,1771186380000
ICXUSDT,0.0397,0.0398,0.0398,0.0397,,2918.2739,58422.0,2325.1956,49,1771186380000
UNIUSDT,3.424,3.428,3.428,3.422,,8415.292,1806.0,6187.236,97,1771186380000
STORJUSDT,0.0997,0.0998,0.0998,0.0997,,343.19,3217.0,321.0566,13,1771186380000
AVAXUSDT,9.165,9.175,9.175,9.162,,97812.245,8275.0,75846.196,418,1771186380000
ENJUSDT,0.02137,0.02139,0.02139,0.02135,,377.31974,12931.0,276.45785,13,1771186380000
KSMUSDT,4.596,4.597,4.597,4.593,,6231.3132,74.5,342.3309,84,1771186380000
NEARUSDT,1.04,1.042,1.042,1.04,,14335.585,13587.0,14144.225,59,1771186380000
FILUSDT,0.95,0.951,0.951,0.949,,21542.0705,15055.4,14303.2069,107,1771186380000
AAVEUSDT,123.34,123.7,123.72,123.32,,146117.295,926.9,114524.76,642,1771186380000
BELUSDT,0.0988,0.0988,0.0988,0.0987,,336.0813,2120.0,209.456,18,1771186380000
RSRUSDT,0.001553,0.001556,0.001556,0.001552,,5735.828364,482195.0,749.530057,55,1771186380000
LRCUSDT,0.03268,0.03274,0.03274,0.03267,,5273.84399,144402.0,4719.24939,60,1771186380000
AXSUSDT,1.371,1.374,1.374,1.37,,26406.465,14990.0,20564.714,173,1771186380000
ZENUSDT,6.209,6.215,6.215,6.206,,6299.1214,524.7,3257.8457,112,1771186380000
SKLUSDT,0.00669,0.00669,0.00669,0.00669,,24.07731,3599.0,24.07731,2,1771186380000
GRTUSDT,0.02732,0.02733,0.02733,0.02729,,3589.02769,106043.0,2896.94241,69,1771186380000
1INCHUSDT,0.094,0.0941,0.0941,0.094,,462.1101,4761.0,448.0101,9,1771186380000
CHZUSDT,0.03991,0.03992,0.03992,0.03988,,3318.29462,53617.0,2139.82313,62,1771186380000
ANKRUSDT,0.004496,0.0045,0.004501,0.004496,,1211.065612,236249.0,1062.580096,45,1771186380000
SANDUSDT,0.08632,0.08642,0.08642,0.08629,,2990.60727,20920.0,1806.01769,98,1771186380000
RVNUSDT,0.00619,0.00619,0.00619,0.00619,,714.64169,115451.0,714.64169,9,1771186380000
SFPUSDT,0.2631,0.2633,0.2633,0.263,,143.6835,370.0,97.382,10,1771186380000
COTIUSDT,0.01203,0.01204,0.01204,0.01203,,154.48459,3142.0,37.82968,8,1771186380000
CHRUSDT,0.0253,0.0254,0.0254,0.0253,,172.0766,4161.0,105.6894,12,1771186380000
MANAUSDT,0.1017,0.1019,0.1019,0.1017,,537.0519,5111.0,520.6782,15,1771186380000
ALICEUSDT,0.109,0.11,0.11,0.109,,1114.1607,7930.6,872.366,24,1771186380000
ONEUSDT,0.00252,0.00253,0.00253,0.00252,,14.15413,2701.0,6.83353,3,1771186380000
DENTUSDT,0.000143,0.000142,0.000143,0.000142,,186.957627,726473.0,103.885639,12,1771186380000
HBARUSDT,0.09847,0.09856,0.09856,0.09845,,19056.33025,87843.0,8652.45294,198,1771186380000
OGNUSDT,0.0221,0.022,0.0221,0.022,,75.9722,502.0,11.0942,7,1771186380000
CELRUSDT,0.00255,0.00256,0.00256,0.00255,,3582.58973,1213583.0,3106.77248,23,1771186380000
HOTUSDT,0.000383,0.000384,0.000384,0.000383,,132.287259,249924.0,95.970816,6,1771186380000
1000SHIBUSDT,0.006461,0.006472,0.006472,0.006459,,24771.754344,3413904.0,22075.723198,127,1771186380000
GTCUSDT,0.101,0.101,0.101,0.1,,41.6588,208.8,21.0888,4,1771186380000
MTLUSDT,0.2846,0.2847,0.2847,0.2846,,274.6706,965.0,274.6706,9,1771186380000
IOTXUSDT,0.00552,0.00552,0.00552,0.00551,,344.63065,60829.0,335.77608,15,1771186380000
BTCDOMUSDT,5159.4,5157.9,5160.2,5157.9,,304.4028,0.029,149.621,29,1771186380000
C98USDT,0.0306,0.0307,0.0307,0.0306,,959.4083,29135.0,894.4445,9,1771186380000
ATAUSDT,0.0126,0.0127,0.0127,0.0126,,23.9618,1100.0,13.97,3,1771186380000
MASKUSDT,0.4651,0.4655,0.4655,0.465,,2436.9045,4439.0,2065.3514,55,1771186380000
DYDXUSDT,0.105,0.106,0.106,0.105,,572.8221,1443.6,153.0216,18,1771186380000
GALAUSDT,0.00402,0.00403,0.00403,0.00402,,7670.24683,1871583.0,7542.47949,34,1771186380000
1000XECUSDT,0.00812,0.00812,0.00812,0.00812,,581.66808,71634.0,581.66808,11,1771186380000
CELOUSDT,0.083,0.084,0.084,0.082,,12001.7251,143681.4,11933.2469,67,1771186380000
ARUSDT,1.991,1.992,1.992,1.99,,1415.1644,332.1,661.375,37,1771186380000
