symbol,open,close,high,low,volume,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
TRXUSDT,0.27991,0.27991,0.27993,0.27984,,142662.26475,347860.0,97361.27698,440,1771187700000
IOSTUSDT,0.00126,0.00126,0.00126,0.00126,,14.73696,0.0,0.0,2,1771187700000
CRVUSDT,0.248,0.249,0.25,0.248,,127566.3703,338807.8,84363.5103,241,1771187700000
XTZUSDT,0.397,0.398,0.399,0.397,,4097.0585,10253.5,4081.5098,29,1771187700000
ATOMUSDT,2.12,2.124,2.127,2.12,,116456.50556,37203.88,79002.24318,441,1771187700000
RLCUSDT,0.4465,0.4468,0.4468,0.4465,,670.44105,1461.5,652.715,6,1771187700000
THETAUSDT,0.207,0.207,0.2071,0.207,,2682.26935,9995.8,2070.04615,40,1771187700000
ALGOUSDT,0.0952,0.0952,0.0953,0.0951,,10338.32907,61518.9,5856.66386,92,1771187700000
DOGEUSDT,0.10328,0.1032,0.1033,0.1032,,544404.70374,2751631.0,284118.78151,1313,1771187700000
TRBUSDT,15.458,15.458,15.467,15.443,,4419.1719,59.2,915.2314,118,1771187700000
SNXUSDT,0.288,0.289,0.289,0.288,,24747.5903,51891.2,14945.3951,54,1771187700000
BCHUSDT,554.26,554.17,554.43,554.09,,75818.02874,98.781,54749.99957,440,1771187700000
KNCUSDT,0.1408,0.1407,0.1408,0.1406,,3320.9472,126.0,17.7408,30,1771187700000
YFIUSDT,2845.0,2846.0,2846.0,2844.0,,1678.409,0.217,617.44,41,1771187700000
ZRXUSDT,0.1081,0.1081,0.1082,0.1081,,2426.83224,12107.3,1308.82961,42,1771187700000
ETHUSDT,1951.42,1952.39,1954.5,1950.84,,12980512.80718,3396.637,6633441.15978,10890,1771187700000
BATUSDT,0.1289,0.129,0.129,0.1289,,1012.2698,6654.8,858.16155,37,1771187700000
SUSHIUSDT,0.2067,0.2067,0.2068,0.2066,,653.8433,2820.0,583.1477,16,1771187700000
ADAUSDT,0.2803,0.28,0.2805,0.28,,312937.6459,167178.0,46870.0056,467,1771187700000
ZILUSDT,0.0043,0.0043,0.0043,0.00429,,683.40313,150334.0,646.4362,7,1771187700000
ONTUSDT,0.0459,0.0458,0.0459,0.0458,,5508.05353,30875.6,1417.19004,50,1771187700000
ETCUSDT,8.679,8.678,8.683,8.677,,8732.60799,271.29,2354.88212,109,1771187700000
QTUMUSDT,0.979,0.979,0.979,0.979,,99.9559,102.1,99.9559,1,1771187700000
XMRUSDT,335.23,335.18,335.47,335.17,,8493.58866,10.78,3614.56536,302,1771187700000
RUNEUSDT,0.4031,0.4032,0.4033,0.403,,891.0228,824.0,332.1701,28,1771187700000
ZECUSDT,292.87,293.41,294.0,292.75,,365061.85781,865.989,254261.08352,1986,1771187700000
BNBUSDT,613.89,613.94,614.34,613.8,,291656.8206,349.45,214603.3791,991,1771187700000
COMPUSDT,20.94,20.99,21.02,20.93,,23141.61233,705.657,14804.27234,294,1771187700000
LTCUSDT,54.6,54.55,54.61,54.55,,75148.79682,574.497,31352.21599,264,1771187700000
VETUSDT,0.008277,0.008278,0.008283,0.008273,,17074.0074,340020.0,2815.140549,110,1771187700000
LINKUSDT,8.671,8.67,8.678,8.668,,139446.65745,9226.45,80034.18545,464,1771187700000
DASHUSDT,37.19,37.26,37.28,37.18,,42596.65566,952.639,35462.74424,262,1771187700000
KAVAUSDT,0.054,0.054,0.054,0.054,,27.9234,517.1,27.9234,3,1771187700000
DOTUSDT,1.349,1.349,1.35,1.348,,49785.6119,29993.0,40469.0731,179,1771187700000
NEOUSDT,2.816,2.817,2.818,2.816,,1230.09783,428.98,1208.54982,25,1771187700000
IOTAUSDT,0.0686,0.0686,0.0686,0.0686,,2757.15062,40191.7,2757.15062,29,1771187700000
BANDUSDT,0.2444,0.2445,0.2445,0.2444,,781.404,2818.5,689.11641,22,1771187700000
BTCUSDT,68475.0,68494.9,68535.4,68474.4,,7758825.9255,66.497,4555337.375,3406,1771187700000
XRPUSDT,1.4623,1.4623,1.4638,1.4618,,1890064.06735,651127.7,952347.06105,2955,1771187700000
XLMUSDT,0.16866,0.1687,0.1688,0.16862,,16600.68469,70462.0,11888.77062,240,1771187700000
EGLDUSDT,4.887,4.892,4.892,4.886,,1878.3414,324.1,1584.6291,57,1771187700000
SOLUSDT,85.72,85.71,85.79,85.69,,1124467.08,8393.44,719676.5871,1375,1771187700000
ICXUSDT,0.0399,0.04,0.04,0.0399,,1567.8424,29644.0,1185.76,49,1771187700000
UNIUSDT,3.444,3.443,3.447,3.442,,50222.258,9994.0,34419.993,281,1771187700000
STORJUSDT,0.1,0.0999,0.1,0.0999,,601.027,1285.0,128.5,14,1771187700000
AVAXUSDT,9.215,9.213,9.222,9.213,,190343.925,15018.0,138442.417,409,1771187700000
ENJUSDT,0.02142,0.02143,0.02143,0.02142,,95.76795,1726.0,36.98546,8,1771187700000
KSMUSDT,4.613,4.611,4.614,4.611,,4754.5017,621.3,2866.0669,83,1771187700000
NEARUSDT,1.045,1.045,1.046,1.045,,63496.827,11248.0,11754.697,134,1771187700000
FILUSDT,0.954,0.955,0.956,0.954,,38598.8958,29105.0,27803.5077,114,1771187700000
AAVEUSDT,124.12,124.13,124.26,124.08,,47749.806,312.3,38783.538,364,1771187700000
BELUSDT,0.0992,0.0993,0.0993,0.0992,,10.62,56.0,5.5608,2,1771187700000
RSRUSDT,0.001557,0.001558,0.001559,0.001557,,1740.068769,161123.0,251.067915,18,1771187700000
LRCUSDT,0.03277,0.03277,0.03278,0.03276,,1698.53817,10510.0,344.5178,44,1771187700000
AXSUSDT,1.381,1.381,1.382,1.379,,35321.072,16785.0,23185.892,187,1771187700000
ZENUSDT,6.241,6.243,6.248,6.239,,6524.1279,596.0,3721.3552,166,1771187700000
SKLUSDT,0.00672,0.00672,0.00672,0.00672,,795.89664,111354.0,748.29888,16,1771187700000
GRTUSDT,0.02744,0.02746,0.02747,0.02743,,4565.85651,93138.0,2557.42442,72,1771187700000
1INCHUSDT,0.0945,0.0946,0.0946,0.0944,,667.3994,6830.0,645.4835,22,1771187700000
CHZUSDT,0.03997,0.03997,0.04003,0.03997,,7448.97893,49280.0,1971.99583,100,1771187700000
ANKRUSDT,0.004505,0.004506,0.004508,0.004504,,625.520727,70183.0,316.239187,23,1771187700000
SANDUSDT,0.08667,0.08669,0.08678,0.08665,,11517.78665,55568.0,4818.69408,153,1771187700000
RVNUSDT,0.00624,0.00624,0.00624,0.00624,,38.49456,6169.0,38.49456,6,1771187700000
SFPUSDT,0.2649,0.265,0.265,0.2648,,1143.6778,3625.0,960.339,20,1771187700000
COTIUSDT,0.01212,0.01211,0.01213,0.01211,,432.72487,13894.0,168.43719,24,1771187700000
