ticker,volume,time,buy\short_price,min_price,min_price_time,max_price,max_price_time,RPS_(30%)_SL_1%,RPS_(30%)_SL_2%,RPS_(30%)_SL_3%,RPS_(30%)_SL_4%,RPS_(30%)_SL_5%,max_loss_%,RPB_(30%)_SL_1%,RPB_(30%)_SL_2%,RPB_(30%)_SL_3%,RPB_(30%)_SL_4%,RPB_(30%)_SL_5%,max_proffit_%
EPTUSDT,5.69,2026-01-26 11:34:19,0.001969,0.001861,2026-01-26 16:30:00,0.001985,2026-01-26 13:10:00,1.6455053326561677,1.6455053326561677,1.6455053326561677,1.6455053326561677,1.6455053326561677,5.485017775520559,-1.0,-2.0,-3.0,-4.0,-5.0,0.8125952260030451
GLMUSDT,6.4,2026-01-26 11:46:19,0.22877,0.22383,2026-01-26 16:01:00,0.23463,2026-01-26 15:43:00,-1.0,-2.0,0.6478122131398347,0.6478122131398347,0.6478122131398347,2.159374043799449,-1.0,-2.0,0.7684574026314644,0.7684574026314644,0.7684574026314644,2.561524675438215
PARTIUSDT,5.43,2026-01-26 11:48:20,0.08735,0.08663,2026-01-26 11:56:00,0.09019,2026-01-26 17:18:00,-1.0,-2.0,-3.0,0.2472810532341151,0.2472810532341151,0.8242701774470503,0.9753863766456815,0.9753863766456815,0.9753863766456815,0.9753863766456815,0.9753863766456815,3.251287922152272
CUSDT,6.36,2026-01-26 11:51:21,0.07418,0.06995,2026-01-26 20:03:00,0.07502,2026-01-26 11:54:00,-1.0,1.7107036937179823,1.7107036937179823,1.7107036937179823,1.7107036937179823,5.7023456457266075,-1.0,-2.0,-3.0,-4.0,-5.0,1.1323806956052946
ACUUSDT,5.93,2026-01-26 11:56:21,0.24891,0.2175,2026-01-26 17:20:00,0.2995,2026-01-26 18:13:00,-1.0,-2.0,-3.0,-4.0,-5.0,12.619018922502107,-1.0,6.0973845968422316,6.0973845968422316,6.0973845968422316,6.0973845968422316,20.32461532280744
2ZUSDT,9.16,2026-01-26 12:04:19,0.12443,0.11195,2026-01-26 12:09:00,0.13762,2026-01-26 12:07:00,-1.0,-2.0,-3.0,-4.0,-5.0,10.029735594310058,3.1801012617535944,3.1801012617535944,3.1801012617535944,3.1801012617535944,3.1801012617535944,10.600337539178648
ONUSDT,5.29,2026-01-26 12:14:20,0.09975,0.09607,2026-01-26 15:30:00,0.10142,2026-01-26 12:35:00,-1.0,1.1067669172932337,1.1067669172932337,1.1067669172932337,1.1067669172932337,3.6892230576441127,-1.0,-2.0,-3.0,0.5022556390977416,0.5022556390977416,1.6741854636591387
BOBUSDT,5.02,2026-01-26 13:19:20,0.011661,0.009918,2026-01-26 15:38:00,0.011873,2026-01-26 13:23:00,-1.0,4.484178029328531,4.484178029328531,4.484178029328531,4.484178029328531,14.947260097761768,-1.0,-2.0,-3.0,-4.0,-5.0,1.8180258982934603
ZAMAUSDT,5.56,2026-01-26 13:20:22,0.0541,0.0482,2026-01-26 23:17:00,0.056,2026-01-26 13:59:00,0.0,0.0,0.0,3.2717190388170065,3.2717190388170065,10.905730129390022,-1.0,-2.0,-3.0,0.0,0.0,3.5120147874306817
HEIUSDT,7.03,2026-01-26 13:20:21,0.1583,0.1376,2026-01-26 14:32:00,0.1597,2026-01-26 13:21:00,3.9229311433986096,3.9229311433986096,3.9229311433986096,3.9229311433986096,3.9229311433986096,13.076437144662032,-1.0,-2.0,-3.0,-4.0,-5.0,0.8843967150979232
TOSHIUSDT,7.89,2026-01-26 13:40:20,0.0002973,0.0002772,2026-01-26 13:47:00,0.0003286,2026-01-26 13:43:00,-1.0,-2.0,-3.0,-4.0,-5.0,6.76084762865792,3.1584258324924317,3.1584258324924317,3.1584258324924317,3.1584258324924317,3.1584258324924317,10.528086108308106
1000000MOGUSDT,26.22,2026-01-26 14:04:20,0.2344,0.2316,2026-01-26 19:34:00,0.2414,2026-01-26 21:29:00,-1.0,-2.0,0.3583617747440269,0.3583617747440269,0.3583617747440269,1.1945392491467564,-1.0,0.8959044368600692,0.8959044368600692,0.8959044368600692,0.8959044368600692,2.986348122866897
HMSTRUSDT,5.24,2026-01-26 14:24:20,0.0002392,0.0002165,2026-01-26 15:04:00,0.00024,2026-01-26 14:25:00,2.846989966555182,2.846989966555182,2.846989966555182,2.846989966555182,2.846989966555182,9.48996655518394,-1.0,-2.0,-3.0,-4.0,-5.0,0.3344481605351252
AUSDT,8.56,2026-01-26 14:24:19,0.112,0.1095,2026-01-26 22:57:00,0.1124,2026-01-26 17:11:00,0.6696428571428577,0.6696428571428577,0.6696428571428577,0.6696428571428577,0.6696428571428577,2.232142857142859,-1.0,-2.0,0.1071428571428565,0.1071428571428565,0.1071428571428565,0.357142857142855
OPENUSDT,6.2,2026-01-26 14:32:18,0.1673,0.1585,2026-01-26 17:42:00,0.1687,2026-01-26 15:57:00,1.5780035863717874,1.5780035863717874,1.5780035863717874,1.5780035863717874,1.5780035863717874,5.260011954572625,-1.0,-2.0,-3.0,-4.0,-5.0,0.8368200836819991
RVNUSDT,14.95,2026-01-26 14:50:17,0.00711,0.00695,2026-01-26 15:01:00,0.00767,2026-01-26 15:29:00,-1.0,-2.0,-3.0,-4.0,-5.0,2.250351617440231,-1.0,-2.0,2.3628691983122354,2.3628691983122354,2.3628691983122354,7.876230661040784
ZRXUSDT,59.23,2026-01-26 15:44:16,0.1334,0.1261,2026-01-26 15:57:00,0.1363,2026-01-26 15:46:00,-1.0,-2.0,1.6416791604197902,1.6416791604197902,1.6416791604197902,5.472263868065967,-1.0,-2.0,-3.0,-4.0,-5.0,2.1739130434782714
GHSTUSDT,6.55,2026-01-26 15:57:16,0.1845,0.1823,2026-01-26 22:16:00,0.1867,2026-01-26 17:18:00,-1.0,0.35772357723577364,0.35772357723577364,0.35772357723577364,0.35772357723577364,1.1924119241192455,-1.0,0.35772357723577364,0.35772357723577364,0.35772357723577364,0.35772357723577364,1.1924119241192455
KSMUSDT,5.0,2026-01-26 16:02:18,6.728,6.619,2026-01-26 19:33:00,6.832,2026-01-26 17:15:00,-1.0,0.4860285374554102,0.4860285374554102,0.4860285374554102,0.4860285374554102,1.6200951248513673,-1.0,0.46373365041617165,0.46373365041617165,0.46373365041617165,0.46373365041617165,1.5457788347205723
FLUXUSDT,5.14,2026-01-26 16:35:16,0.1001,0.0993,2026-01-26 17:47:00,0.102,2026-01-26 19:13:00,-1.0,0.2397602397602383,0.2397602397602383,0.2397602397602383,0.2397602397602383,0.7992007992007943,0.569430569430569,0.569430569430569,0.569430569430569,0.569430569430569,0.569430569430569,1.898101898101897
OMUSDT,5.31,2026-01-26 16:36:18,0.06515,0.06453,2026-01-26 17:43:00,0.06591,2026-01-26 18:50:00,-1.0,0.2854950115118936,0.2854950115118936,0.2854950115118936,0.2854950115118936,0.9516500383729787,0.3499616270145802,0.3499616270145802,0.3499616270145802,0.3499616270145802,0.3499616270145802,1.1665387567152674
EVAAUSDT,5.35,2026-01-26 16:37:16,0.8796,0.833,2026-01-26 23:19:00,0.986,2026-01-26 18:51:00,-1.0,-2.0,-3.0,-4.0,-5.0,5.297862664847668,3.6289222373806256,3.6289222373806256,3.6289222373806256,3.6289222373806256,3.6289222373806256,12.096407457935419
VIRTUALUSDT,5.75,2026-01-26 16:37:18,0.8154,0.7975,2026-01-26 19:32:00,0.8413,2026-01-26 17:15:00,-1.0,-2.0,-3.0,0.6585724797645337,0.6585724797645337,2.1952415992151124,0.0,0.0,0.9529065489330402,0.9529065489330402,0.9529065489330402,3.176355163110134
EIGENUSDT,8.16,2026-01-26 16:37:19,0.3333,0.3261,2026-01-26 19:33:00,0.3389,2026-01-26 17:17:00,-1.0,0.6480648064806467,0.6480648064806467,0.6480648064806467,0.6480648064806467,2.1602160216021558,-1.0,-2.0,0.5040504050405035,0.5040504050405035,0.5040504050405035,1.6801680168016784
ADAUSDT,6.54,2026-01-26 16:42:19,0.3529,0.3488,2026-01-26 23:07:00,0.3585,2026-01-26 17:11:00,-1.0,0.34854066307735837,0.34854066307735837,0.34854066307735837,0.34854066307735837,1.1618022102578613,-1.0,0.47605553981297766,0.47605553981297766,0.47605553981297766,0.47605553981297766,1.5868517993765923
LTCUSDT,5.57,2026-01-26 16:42:16,69.54,68.6,2026-01-26 19:33:00,69.89,2026-01-26 20:35:00,0.40552200172563063,0.40552200172563063,0.40552200172563063,0.40552200172563063,0.40552200172563063,1.351740005752102,-1.0,0.15099223468507086,0.15099223468507086,0.15099223468507086,0.15099223468507086,0.5033074489502363
ZROUSDT,5.01,2026-01-26 16:42:18,1.9755,1.8726,2026-01-26 18:18:00,2.1116,2026-01-26 22:10:00,1.562642369020501,1.562642369020501,1.562642369020501,1.562642369020501,1.562642369020501,5.208807896735003,-1.0,-2.0,-3.0,-4.0,-5.0,6.889395089850677
IOTXUSDT,6.24,2026-01-26 16:42:21,0.0076,0.00753,2026-01-26 19:33:00,0.0077,2026-01-26 17:14:00,-1.0,0.27631578947368324,0.27631578947368324,0.27631578947368324,0.27631578947368324,0.9210526315789441,0.39473684210526416,0.39473684210526416,0.39473684210526416,0.39473684210526416,0.39473684210526416,1.315789473684214
STGUSDT,5.77,2026-01-26 16:50:18,0.1714,0.1616,2026-01-26 19:34:00,0.1804,2026-01-26 22:10:00,1.7152858809801639,1.7152858809801639,1.7152858809801639,1.7152858809801639,1.7152858809801639,5.717619603267213,-1.0,-2.0,-3.0,-4.0,-5.0,5.2508751458576475
IDOLUSDT,5.48,2026-01-26 16:58:17,0.03669,0.0362,2026-01-26 17:26:00,0.0395,2026-01-26 22:02:00,-1.0,-2.0,-3.0,-4.0,-5.0,1.3355137639683765,-1.0,2.2976287816843826,2.2976287816843826,2.2976287816843826,2.2976287816843826,7.658762605614609
YALAUSDT,7.41,2026-01-26 17:02:18,0.01701,0.01659,2026-01-26 17:04:00,0.01877,2026-01-26 17:50:00,-1.0,-2.0,-3.0,-4.0,-5.0,2.469135802469137,-1.0,-2.0,3.1040564373897666,3.1040564373897666,3.1040564373897666,10.346854791299222
BRUSDT,7.17,2026-01-26 17:06:16,0.06318,0.06028,2026-01-26 19:53:00,0.06402,2026-01-26 18:44:00,-1.0,1.3770180436847104,1.3770180436847104,1.3770180436847104,1.3770180436847104,4.590060145615701,-1.0,-2.0,-3.0,-4.0,0.3988603988603958,1.329534662867986
BTCUSDT,5.88,2026-01-26 17:12:16,88443.5,86960.0,2026-01-26 19:32:00,88834.1,2026-01-26 17:15:00,0.5032026095756048,0.5032026095756048,0.5032026095756048,0.5032026095756048,0.5032026095756048,1.6773420319186827,-1.0,0.13249136454346758,0.13249136454346758,0.13249136454346758,0.13249136454346758,0.4416378818115586
BICOUSDT,5.89,2026-01-26 17:12:18,0.03859,0.03759,2026-01-26 23:07:00,0.03881,2026-01-26 17:18:00,0.7774034724021774,0.7774034724021774,0.7774034724021774,0.7774034724021774,0.7774034724021774,2.591344908007258,-1.0,-2.0,0.1710287639284773,0.1710287639284773,0.1710287639284773,0.570095879761591
LUNA2USDT,5.72,2026-01-26 17:13:18,0.08117,0.07808,2026-01-26 22:25:00,0.08196,2026-01-26 18:33:00,1.1420475545152182,1.1420475545152182,1.1420475545152182,1.1420475545152182,1.1420475545152182,3.8068251817173944,-1.0,-2.0,-3.0,0.29197979549094455,0.29197979549094455,0.9732659849698152
1000000BOBUSDT,5.69,2026-01-26 17:14:18,0.01676,0.01627,2026-01-26 18:08:00,0.01676,,0.8770883054892615,0.8770883054892615,0.8770883054892615,0.8770883054892615,0.8770883054892615,2.923627684964205,-1.0,-2.0,0.0003,0.0003,0.0003,0.001
INJUSDT,7.06,2026-01-26 17:15:19,4.503,4.393,2026-01-26 19:33:00,4.515,2026-01-26 17:17:00,0.7328447701532332,0.7328447701532332,0.7328447701532332,0.7328447701532332,0.7328447701532332,2.4428159005107775,-1.0,-2.0,0.07994670219853141,0.07994670219853141,0.07994670219853141,0.26648900732843805
KAITOUSDT,6.41,2026-01-26 17:15:17,0.4157,0.4047,2026-01-26 17:44:00,0.4166,2026-01-26 17:17:00,0.7938417127736356,0.7938417127736356,0.7938417127736356,0.7938417127736356,0.7938417127736356,2.646139042578785,-1.0,-2.0,0.06495068559057098,0.06495068559057098,0.06495068559057098,0.21650228530190324
FHEUSDT,5.14,2026-01-26 17:17:17,0.13004,0.12868,2026-01-26 18:03:00,0.152,2026-01-26 20:44:00,-1.0,-2.0,-3.0,-4.0,-5.0,1.0458320516764075,5.066133497385422,5.066133497385422,5.066133497385422,5.066133497385422,5.066133497385422,16.887111657951408
CHESSUSDT,20.67,2026-01-26 17:18:18,0.02984,0.02915,2026-01-26 21:22:00,0.03013,2026-01-26 18:56:00,0.6936997319034848,0.6936997319034848,0.6936997319034848,0.6936997319034848,0.6936997319034848,2.3123324396782827,-1.0,-2.0,0.2915549597855248,0.2915549597855248,0.2915549597855248,0.9718498659517495
BUSDT,7.43,2026-01-26 17:18:17,0.199,0.1919,2026-01-26 22:13:00,0.1999,2026-01-26 17:23:00,1.0703517587939733,1.0703517587939733,1.0703517587939733,1.0703517587939733,1.0703517587939733,3.5678391959799107,-1.0,-2.0,-3.0,0.13567839195979658,0.13567839195979658,0.45226130653265534
HIVEUSDT,7.58,2026-01-26 17:20:17,0.09312,0.09191,2026-01-26 17:43:00,0.09326,2026-01-26 17:21:00,0.3898195876288624,0.3898195876288624,0.3898195876288624,0.3898195876288624,0.3898195876288624,1.2993986254295413,-1.0,0.04510309278350555,0.04510309278350555,0.04510309278350555,0.04510309278350555,0.15034364261168517
PUMPBTCUSDT,10.25,2026-01-26 17:27:19,0.02521,0.02397,2026-01-26 19:33:00,0.02574,2026-01-26 17:28:00,1.4756049186830598,1.4756049186830598,1.4756049186830598,1.4756049186830598,1.4756049186830598,4.918683062276866,-1.0,-2.0,-3.0,-4.0,0.6307021023403402,2.102340341134467
CHZUSDT,5.92,2026-01-26 17:33:18,0.05235,0.05144,2026-01-26 19:32:00,0.05387,2026-01-26 22:10:00,-1.0,-2.0,0.5214899713467054,0.5214899713467054,0.5214899713467054,1.7382999044890182,-1.0,0.871060171919771,0.871060171919771,0.871060171919771,0.871060171919771,2.903533906399237
SLPUSDT,7.47,2026-01-26 17:42:17,0.0010172,0.0009374,2026-01-26 23:08:00,0.001034,2026-01-26 17:44:00,-1.0,2.353519465198584,2.353519465198584,2.353519465198584,2.353519465198584,7.84506488399528,-1.0,-2.0,-3.0,-4.0,-5.0,1.6515926071568987
RLSUSDT,5.06,2026-01-26 18:11:16,0.008658,0.008058,2026-01-26 23:16:00,0.0087,2026-01-26 18:21:00,2.079002079002084,2.079002079002084,2.079002079002084,2.079002079002084,2.079002079002084,6.930006930006948,-1.0,-2.0,-3.0,-4.0,-5.0,0.48510048510046927
METUSDT,9.14,2026-01-26 18:14:16,0.2598,0.2382,2026-01-26 18:16:00,0.2605,2026-01-26 18:15:00,2.494226327944571,2.494226327944571,2.494226327944571,2.494226327944571,2.494226327944571,8.314087759815237,-1.0,-2.0,-3.0,-4.0,-5.0,0.26943802925328486
SOONUSDT,5.15,2026-01-26 18:23:16,0.3042,0.2988,2026-01-26 18:33:00,0.3299,2026-01-26 21:30:00,-1.0,-2.0,-3.0,-4.0,-5.0,1.7751479289940877,-1.0,2.534516765285996,2.534516765285996,2.534516765285996,2.534516765285996,8.448389217619987
QNTUSDT,20.87,2026-01-26 18:27:16,76.28,72.87,2026-01-26 22:19:00,76.38,2026-01-26 18:28:00,1.3411116937598309,1.3411116937598309,1.3411116937598309,1.3411116937598309,1.3411116937598309,4.47037231253277,-1.0,-2.0,-3.0,-4.0,0.03932878867330662,0.1310959622443554
SPORTFUNUSDT,7.22,2026-01-26 18:42:15,0.0596,0.05904,2026-01-26 23:05:00,0.06133,2026-01-26 19:05:00,-1.0,-2.0,0.28187919463087147,0.28187919463087147,0.28187919463087147,0.9395973154362383,0.8708053691275179,0.8708053691275179,0.8708053691275179,0.8708053691275179,0.8708053691275179,2.902684563758393
MEMEUSDT,5.82,2026-01-26 18:51:17,0.001087,0.001039,2026-01-26 22:41:00,0.001088,2026-01-26 18:57:00,1.3247470101195973,1.3247470101195973,1.3247470101195973,1.3247470101195973,1.3247470101195973,4.415823367065324,-1.0,-2.0,-3.0,-4.0,0.02759889604415591,0.09199632014718637
SKRUSDT,5.49,2026-01-26 18:52:18,0.026669,0.024781,2026-01-26 19:27:00,0.03,2026-01-26 23:19:00,-1.0,-2.0,2.123814166260453,2.123814166260453,2.123814166260453,7.07938055420151,-1.0,-2.0,-3.0,-4.0,-5.0,12.490157111252755
REDUSDT,10.1,2026-01-26 18:53:18,0.2458,0.2439,2026-01-26 19:00:00,0.2653,2026-01-26 21:03:00,-1.0,-2.0,-3.0,-4.0,-5.0,0.7729861676159419,2.379983726606996,2.379983726606996,2.379983726606996,2.379983726606996,2.379983726606996,7.9332790886899875
1000CHEEMSUSDT,7.2,2026-01-26 19:02:18,0.0008615,0.000856,2026-01-26 19:33:00,0.0008734,2026-01-26 21:08:00,-1.0,0.19152640742890206,0.19152640742890206,0.19152640742890206,0.19152640742890206,0.6384213580963403,0.41439349970980904,0.41439349970980904,0.41439349970980904,0.41439349970980904,0.41439349970980904,1.3813116656993636
USUSDT,5.42,2026-01-26 19:14:19,0.00634,0.00608,2026-01-26 22:36:00,0.0064,2026-01-26 19:19:00,1.2302839116719233,1.2302839116719233,1.2302839116719233,1.2302839116719233,1.2302839116719233,4.100946372239744,-1.0,-2.0,-3.0,-4.0,0.28391167192429095,0.9463722397476365
CATIUSDT,5.45,2026-01-26 20:19:19,0.05879,0.05797,2026-01-26 23:07:00,0.05903,2026-01-26 20:42:00,0.41843850995067255,0.41843850995067255,0.41843850995067255,0.41843850995067255,0.41843850995067255,1.3947950331689085,-1.0,0.12246980779043908,0.12246980779043908,0.12246980779043908,0.12246980779043908,0.40823269263479695
GRASSUSDT,6.82,2026-01-26 20:28:18,0.2661,0.2594,2026-01-26 23:00:00,0.2687,2026-01-26 20:35:00,0.7553551296505056,0.7553551296505056,0.7553551296505056,0.7553551296505056,0.7553551296505056,2.517850432168352,-1.0,-2.0,0.29312288613303167,0.29312288613303167,0.29312288613303167,0.9770762871101056
