symbol,open,close,high,low,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
ZRXUSDT,0.1066,0.1067,0.1068,0.1066,482.06548,2812.6,300.10927,19,1770008100000
ARPAUSDT,0.01144,0.01142,0.01145,0.01141,1576.17185,15800.0,180.55342,51,1770008100000
COMPUSDT,19.45,19.44,19.48,19.44,3139.36824,81.758,1591.18723,66,1770008100000
ENSUSDT,6.827,6.824,6.835,6.824,3054.8059,147.0,1004.0564,88,1770008100000
ETCUSDT,9.558,9.543,9.564,9.543,36235.9262,1457.36,13929.5211,154,1770008100000
XRPUSDT,1.5791,1.5784,1.5807,1.5783,718995.43488,305480.3,482523.03477,1525,1770008100000
LINKUSDT,9.359,9.345,9.368,9.345,87772.39411,4737.61,44341.26404,401,1770008100000
MTLUSDT,0.3019,0.3019,0.3023,0.3019,188.1709,132.0,39.8707,14,1770008100000
ANKRUSDT,0.004951,0.004952,0.004957,0.00495,839.649136,94832.0,470.011632,23,1770008100000
RVNUSDT,0.00605,0.00605,0.00605,0.00605,21.8042,2736.0,16.5528,4,1770008100000
ZECUSDT,299.24,299.35,299.54,299.17,113945.87665,121.89,36491.78719,1056,1770008100000
FLOWUSDT,0.05584,0.05581,0.05588,0.05581,979.5823,5868.6,327.758992,49,1770008100000
XTZUSDT,0.462,0.462,0.462,0.462,73.8276,159.8,73.8276,6,1770008100000
PEOPLEUSDT,0.00752,0.0075,0.00752,0.0075,1230.56428,3153.0,23.71056,20,1770008100000
IOSTUSDT,0.001362,0.001361,0.001362,0.001361,944.500669,226924.0,309.065294,22,1770008100000
ZILUSDT,0.00403,0.00403,0.00403,0.00403,4776.1545,0.0,0.0,26,1770008100000
ONTUSDT,0.0503,0.0503,0.0503,0.0503,21.38756,425.2,21.38756,4,1770008100000
BTCDOMUSDT,5043.0,5044.4,5044.4,5042.9,32318.2817,6.31,31829.1156,63,1770008100000
RLCUSDT,0.4982,0.4977,0.4988,0.4977,417.87757,229.9,114.57826,27,1770008100000
STORJUSDT,0.1069,0.1068,0.1069,0.1068,223.1168,63.0,6.7347,8,1770008100000
IMXUSDT,0.1793,0.1792,0.1796,0.1792,858.4309,1772.0,318.0842,25,1770008100000
CHZUSDT,0.04583,0.04581,0.04586,0.04581,8403.24518,89573.0,4105.32417,138,1770008100000
