symbol,open,close,high,low,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
ARPAUSDT,0.01134,0.01135,0.01137,0.01134,5324.25799,215188.0,2443.05053,83,1770005580000
BCHUSDT,504.95,505.22,505.6,504.88,173407.46094,209.74,105979.82372,769,1770005580000
RVNUSDT,0.00595,0.00596,0.00596,0.00595,1402.69664,129304.0,770.65184,19,1770005580000
ENSUSDT,6.704,6.707,6.714,6.704,3033.8083,276.6,1856.1002,127,1770005580000
DOGEUSDT,0.10194,0.102,0.10209,0.10194,232707.54105,1419938.0,144858.47641,1578,1770005580000
BANDUSDT,0.2437,0.244,0.2442,0.2437,1507.44652,4189.2,1022.24018,44,1770005580000
ETCUSDT,9.428,9.427,9.439,9.427,26211.52229,1335.36,12597.01541,241,1770005580000
LPTUSDT,2.526,2.529,2.531,2.526,3469.2057,949.2,2400.3117,75,1770005580000
ONTUSDT,0.0497,0.0498,0.0498,0.0497,225.47514,110.9,5.52282,18,1770005580000
ATOMUSDT,1.9,1.9,1.903,1.9,10555.29078,2766.6,5261.74695,100,1770005580000
GTCUSDT,0.104,0.104,0.105,0.104,89.3454,51.0,5.355,5,1770005580000
KSMUSDT,5.299,5.302,5.309,5.299,584.0875,79.0,419.1319,32,1770005580000
MTLUSDT,0.3001,0.3001,0.3003,0.3001,96.0652,246.0,73.846,14,1770005580000
QTUMUSDT,1.045,1.045,1.046,1.045,425.1108,128.0,133.7648,8,1770005580000
IOSTUSDT,0.001347,0.001349,0.001349,0.001347,588.177193,239622.0,322.956845,13,1770005580000
SANDUSDT,0.09843,0.09847,0.09857,0.09843,11975.59997,58206.0,5735.31492,386,1770005580000
MASKUSDT,0.5107,0.5113,0.5116,0.5107,2138.3231,1247.0,637.3858,66,1770005580000
IOTAUSDT,0.0699,0.07,0.07,0.0699,332.32395,2577.9,180.21456,8,1770005580000
NEARUSDT,1.16,1.161,1.163,1.16,35408.687,17516.0,20363.347,167,1770005580000
RLCUSDT,0.4923,0.4927,0.4928,0.4923,255.40708,518.7,255.40708,5,1770005580000
LINKUSDT,9.198,9.202,9.216,9.198,156976.58111,8258.96,76059.14279,601,1770005580000
BATUSDT,0.1234,0.1234,0.1235,0.1232,12066.03093,60749.6,7496.07844,70,1770005580000
COTIUSDT,0.01385,0.01387,0.01388,0.01385,913.18665,33255.0,461.27127,20,1770005580000
TRXUSDT,0.28165,0.28169,0.28169,0.28164,13462.63968,40882.0,11515.44579,113,1770005580000
IMXUSDT,0.1777,0.1777,0.178,0.1777,6102.3249,15178.0,2700.4437,69,1770005580000
CELRUSDT,0.00284,0.00284,0.00285,0.00284,246.35583,56519.0,161.07915,14,1770005580000
ATAUSDT,0.0137,0.0138,0.0138,0.0137,49.5,3033.0,41.8554,3,1770005580000
AAVEUSDT,123.14,123.29,123.39,123.14,103064.706,728.6,89858.905,412,1770005580000
CELOUSDT,0.092,0.092,0.093,0.092,155.7764,57.2,5.3196,7,1770005580000
DASHUSDT,43.03,43.09,43.14,43.03,54804.69099,1079.659,46516.96607,442,1770005580000
SFPUSDT,0.2888,0.2886,0.2893,0.2886,2000.1932,4399.0,1271.2216,65,1770005580000
AXSUSDT,1.702,1.707,1.708,1.701,98898.785,34531.0,58884.195,606,1770005580000
YFIUSDT,2749.0,2749.0,2751.0,2749.0,1102.683,0.326,896.432,35,1770005580000
