symbol,open,close,high,low,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
MTLUSDT,0.3018,0.3015,0.3018,0.3013,222.7849,315.0,94.9787,26,1770008160000
BCHUSDT,510.6,509.4,510.6,509.4,143117.8055,74.148,37802.37257,1144,1770008160000
LINKUSDT,9.345,9.329,9.345,9.329,140916.23158,5204.97,48585.25878,574,1770008160000
XTZUSDT,0.461,0.46,0.461,0.46,7284.0682,1904.6,876.1484,50,1770008160000
ALGOUSDT,0.1009,0.1007,0.1009,0.1007,15455.64115,52770.1,5319.35514,53,1770008160000
RLCUSDT,0.4975,0.4972,0.4975,0.4967,484.90277,520.0,258.47745,24,1770008160000
UNIUSDT,3.842,3.838,3.842,3.836,57209.576,7660.0,29405.191,278,1770008160000
COTIUSDT,0.01394,0.01392,0.01394,0.01391,714.33245,28206.0,392.65231,23,1770008160000
FLOWUSDT,0.0558,0.05572,0.0558,0.05571,2663.834408,26065.2,1452.659629,89,1770008160000
GTCUSDT,0.107,0.106,0.107,0.106,31.2713,181.5,19.4205,2,1770008160000
ATOMUSDT,1.931,1.929,1.931,1.929,6253.51817,506.38,977.3134,96,1770008160000
STORJUSDT,0.1067,0.1067,0.1068,0.1066,4095.2801,35857.0,3827.3618,36,1770008160000
KSMUSDT,5.373,5.367,5.376,5.364,1286.1366,94.2,506.0512,74,1770008160000
NKNUSDT,0.00998,0.00998,0.00998,0.00997,328.88282,12139.0,121.14722,14,1770008160000
CTSIUSDT,0.0276,0.0275,0.0276,0.0275,852.7649,509.0,14.0484,18,1770008160000
ENSUSDT,6.823,6.809,6.823,6.805,9018.961,894.3,6094.4728,174,1770008160000
SANDUSDT,0.09939,0.09922,0.09939,0.09912,19895.01564,53423.0,5303.44103,478,1770008160000
APEUSDT,0.145,0.1448,0.145,0.1448,1918.7492,6275.0,909.2402,62,1770008160000
CHRUSDT,0.0294,0.0295,0.0295,0.0294,1029.6692,6964.0,205.352,26,1770008160000
DYDXUSDT,0.131,0.131,0.131,0.13,106049.6607,610212.4,79937.8244,204,1770008160000
ONTUSDT,0.0502,0.0502,0.0502,0.0501,1515.99174,3463.3,173.85766,33,1770008160000
1000XECUSDT,0.00875,0.00875,0.00875,0.00874,1306.9447,10000.0,87.5,9,1770008160000
YFIUSDT,2781.0,2779.0,2781.0,2779.0,1676.015,0.234,650.489,28,1770008160000
GMTUSDT,0.01348,0.01346,0.01348,0.01345,1003.52747,37399.0,503.39054,45,1770008160000
BNBUSDT,752.5,751.44,752.63,751.27,685519.7756,351.81,264581.4511,2160,1770008160000
ONEUSDT,0.00285,0.00285,0.00285,0.00284,795.00951,90859.0,258.94815,6,1770008160000
TRXUSDT,0.2828,0.28268,0.28281,0.28268,38850.17283,80364.0,22721.33851,233,1770008160000
RUNEUSDT,0.4573,0.4566,0.4573,0.4566,1904.5937,746.0,340.7832,59,1770008160000
PEOPLEUSDT,0.0075,0.00749,0.0075,0.00749,2640.62753,162284.0,1217.13,26,1770008160000
ROSEUSDT,0.01743,0.01741,0.01743,0.01738,16134.56207,533146.0,9286.85539,148,1770008160000
MASKUSDT,0.52,0.5192,0.52,0.5189,6004.9785,9395.0,4879.2008,214,1770008160000
LRCUSDT,0.04023,0.04016,0.04023,0.04016,949.13635,10912.0,438.51208,26,1770008160000
GALAUSDT,0.0047,0.00469,0.0047,0.00469,13735.7367,130963.0,615.5261,79,1770008160000
XMRUSDT,402.02,401.24,402.02,401.23,26101.66758,20.681,8306.13442,520,1770008160000
CELRUSDT,0.00286,0.00286,0.00287,0.00286,47.86279,9221.0,26.46427,7,1770008160000
MANAUSDT,0.1117,0.1115,0.1117,0.1115,2920.7624,4738.0,528.5846,50,1770008160000
SUSHIUSDT,0.235,0.2346,0.235,0.2346,7834.4212,4322.0,1014.8014,59,1770008160000
ALICEUSDT,0.131,0.13,0.131,0.13,343.3218,433.8,56.8278,4,1770008160000
DENTUSDT,0.000158,0.000159,0.000159,0.000158,228.369884,1297340.0,206.27706,3,1770008160000
ADAUSDT,0.2854,0.2847,0.2854,0.2845,402759.1828,577350.0,164426.1592,935,1770008160000
API3USDT,0.3269,0.3253,0.3269,0.325,15786.40021,5480.3,1783.82635,180,1770008160000
EGLDUSDT,4.632,4.621,4.632,4.62,5821.0216,153.7,710.9365,98,1770008160000
XLMUSDT,0.17267,0.17236,0.17267,0.17234,35611.95009,113764.0,19622.52934,451,1770008160000
CRVUSDT,0.276,0.276,0.276,0.275,61366.7567,171304.2,47279.9592,127,1770008160000
GRTUSDT,0.02968,0.02963,0.02968,0.02963,1710.88894,32027.0,949.57525,84,1770008160000
VETUSDT,0.008238,0.008212,0.008238,0.008211,15373.20363,535382.0,4401.634897,307,1770008160000
ETHUSDT,2242.5,2240.18,2242.72,2239.05,15948807.54867,2688.709,6024275.40173,16241,1770008160000
HBARUSDT,0.08879,0.08863,0.08879,0.08862,27224.9655,82697.0,7332.79849,335,1770008160000
SKLUSDT,0.00746,0.00746,0.00746,0.00745,1445.34697,36759.0,274.22214,24,1770008160000
CELOUSDT,0.093,0.092,0.093,0.092,107.8583,43.5,4.0455,5,1770008160000
KNCUSDT,0.1705,0.1702,0.1705,0.1701,78.1385,251.0,42.7233,9,1770008160000
HOTUSDT,0.000407,0.000407,0.000407,0.000407,420.465595,28026.0,11.406582,13,1770008160000
DASHUSDT,43.91,43.84,43.91,43.8,61378.45659,290.17,12723.10073,479,1770008160000
IOSTUSDT,0.00136,0.001359,0.00136,0.001359,178.99452,26379.0,35.871064,11,1770008160000
ENJUSDT,0.02386,0.02384,0.02386,0.02382,1126.35908,17960.0,428.37928,32,1770008160000
NEOUSDT,3.138,3.134,3.138,3.132,8482.66574,1539.98,4826.31059,159,1770008160000
THETAUSDT,0.2125,0.2122,0.2125,0.2122,2639.11987,3699.4,785.31082,73,1770008160000
1INCHUSDT,0.1133,0.1132,0.1133,0.113,21645.5311,120720.0,13662.6217,102,1770008160000
DOGEUSDT,0.10357,0.10337,0.10357,0.10335,676006.31671,1799833.0,186133.57355,2119,1770008160000
IOTAUSDT,0.0706,0.0706,0.0707,0.0705,1887.44341,17855.2,1260.6086,20,1770008160000
COMPUSDT,19.43,19.43,19.44,19.41,4676.56967,146.713,2849.84162,57,1770008160000
ARPAUSDT,0.01141,0.01141,0.01143,0.0114,6864.79256,453140.0,5174.05546,89,1770008160000
KAVAUSDT,0.0622,0.0622,0.0622,0.0622,629.79988,319.6,19.87912,14,1770008160000
ZRXUSDT,0.1066,0.1064,0.1066,0.1064,1294.15171,1413.7,150.49199,40,1770008160000
QTUMUSDT,1.051,1.048,1.051,1.045,30401.7464,8044.6,8434.1409,232,1770008160000
CHZUSDT,0.0458,0.0457,0.0458,0.04566,21276.89977,189915.0,8678.10939,343,1770008160000
OGNUSDT,0.0235,0.0235,0.0235,0.0235,1714.184,7384.0,173.524,24,1770008160000
XRPUSDT,1.5783,1.5756,1.5783,1.5738,1913710.39438,236358.1,372483.58352,3478,1770008160000
FILUSDT,1.042,1.042,1.042,1.041,67603.1421,26104.2,27185.6369,187,1770008160000
DUSKUSDT,0.1015,0.10126,0.10152,0.10123,18556.74803,35634.0,3615.03083,338,1770008160000
ETCUSDT,9.542,9.528,9.542,9.523,47644.07149,2084.72,19866.29292,246,1770008160000
AVAXUSDT,9.85,9.825,9.85,9.824,149782.636,5019.0,49359.492,736,1770008160000
TRBUSDT,16.042,16.015,16.042,15.997,12931.6548,158.1,2532.9202,661,1770008160000
BTCDOMUSDT,5044.4,5044.8,5046.5,5043.3,19622.231,1.865,9408.031,80,1770008160000
LPTUSDT,2.558,2.556,2.558,2.555,2251.5857,182.0,465.1757,71,1770008160000
DOTUSDT,1.496,1.495,1.496,1.494,62158.9801,20989.5,31384.8265,190,1770008160000
BATUSDT,0.1252,0.125,0.1252,0.125,2032.49164,2287.4,286.15434,43,1770008160000
ZILUSDT,0.00402,0.00402,0.00403,0.00402,39.49056,1818.0,7.32654,5,1770008160000
LTCUSDT,58.06,57.95,58.06,57.95,122672.56849,738.28,42819.26776,463,1770008160000
ICXUSDT,0.0439,0.0439,0.044,0.0439,274.7818,686.0,30.1271,7,1770008160000
IMXUSDT,0.1791,0.1789,0.1791,0.1786,6537.9115,1040.0,186.1132,71,1770008160000
ZECUSDT,299.34,298.65,299.34,298.52,275081.81026,293.738,87762.38795,2446,1770008160000
ATAUSDT,0.0139,0.0139,0.0139,0.0139,24.1999,1741.0,24.1999,1,1770008160000
SFPUSDT,0.2897,0.2892,0.2897,0.2889,2032.7073,1106.0,319.9757,49,1770008160000
BANDUSDT,0.2453,0.2453,0.2454,0.2452,1493.90294,3752.2,920.25005,44,1770008160000
RSRUSDT,0.001802,0.001798,0.001802,0.001798,2580.526615,229416.0,413.088471,38,1770008160000
C98USDT,0.0189,0.0188,0.0189,0.0188,17106.9375,254079.0,4802.0931,37,1770008160000
1000SHIBUSDT,0.006695,0.006687,0.006695,0.006685,56438.039079,1662279.0,11119.389451,299,1770008160000
BELUSDT,0.1099,0.1098,0.1099,0.1098,97.7326,220.0,24.156,9,1770008160000
AAVEUSDT,125.14,125.04,125.14,124.96,76257.741,215.6,26955.206,527,1770008160000
NEARUSDT,1.174,1.172,1.174,1.171,25492.471,5500.0,6449.928,164,1770008160000
IOTXUSDT,0.00629,0.00628,0.0063,0.00628,150.57858,1045.0,6.5835,12,1770008160000
SNXUSDT,0.338,0.337,0.338,0.337,9344.9336,18767.4,6324.7733,53,1770008160000
RVNUSDT,0.00604,0.00603,0.00604,0.00603,271.58947,0.0,0.0,11,1770008160000
