symbol,open,close,high,low,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
CTSIUSDT,0.027,0.0268,0.027,0.0268,6332.9634,56204.0,1511.9718,74,1770002460000
XTZUSDT,0.457,0.454,0.457,0.452,63740.019,81703.2,37110.7095,295,1770002460000
LPTUSDT,2.504,2.486,2.505,2.483,56270.4013,11545.3,28757.3832,592,1770002460000
ENJUSDT,0.02335,0.02319,0.02335,0.02314,21548.61311,290707.0,6749.88592,307,1770002460000
DASHUSDT,42.82,42.47,42.84,42.4,407560.29008,2837.588,120790.54389,2272,1770002460000
COMPUSDT,19.12,18.96,19.12,18.93,63535.93186,1903.979,36150.87662,447,1770002460000
NKNUSDT,0.00989,0.00982,0.00989,0.00981,2285.05105,59897.0,590.18366,42,1770002460000
ATOMUSDT,1.893,1.876,1.893,1.873,206392.9596,39604.79,74448.81957,973,1770002460000
QTUMUSDT,1.054,1.047,1.054,1.044,28004.1165,7102.6,7445.9658,180,1770002460000
RVNUSDT,0.006,0.00596,0.006,0.00595,15462.32813,418735.0,2493.40989,205,1770002460000
IOTAUSDT,0.0698,0.0693,0.0698,0.0692,72226.02859,326092.1,22661.93083,378,1770002460000
KSMUSDT,5.276,5.235,5.278,5.212,24041.3968,1521.1,7979.8414,563,1770002460000
ALGOUSDT,0.0995,0.0987,0.0995,0.0986,164330.96306,698518.2,69078.63737,529,1770002460000
IOTXUSDT,0.00625,0.00622,0.00625,0.00621,7704.82056,519869.0,3235.45914,167,1770002460000
GTCUSDT,0.104,0.102,0.104,0.102,13782.4061,12795.1,1328.1318,78,1770002460000
ZECUSDT,300.19,297.79,300.31,297.16,2635191.04799,2939.925,877974.51498,11653,1770002460000
CHRUSDT,0.0293,0.029,0.0293,0.029,5845.8883,57187.0,1662.1859,73,1770002460000
BATUSDT,0.1231,0.1224,0.1231,0.1221,56458.04863,230421.3,28216.4148,332,1770002460000
RSRUSDT,0.00176,0.001746,0.00176,0.001743,11512.85582,2900885.0,5074.525913,202,1770002460000
UNIUSDT,3.805,3.769,3.806,3.762,978694.87,97358.0,367983.194,2393,1770002460000
KAVAUSDT,0.0617,0.0612,0.0617,0.061,19906.64765,58431.2,3585.83749,202,1770002460000
CHZUSDT,0.04546,0.04495,0.04548,0.0449,337344.84581,1721383.0,77708.59601,2468,1770002460000
DOTUSDT,1.479,1.467,1.48,1.465,708248.3535,215630.8,317119.432,1690,1770002460000
DOGEUSDT,0.1016,0.10072,0.10165,0.10047,6647641.29676,28241431.0,2849129.61472,12530,1770002460000
XMRUSDT,396.39,392.97,396.62,391.78,618846.39877,497.145,195585.13613,6243,1770002460000
BNBUSDT,742.19,737.6,742.63,736.65,8785152.4118,4819.05,3558880.8007,12686,1770002460000
ENSUSDT,6.69,6.629,6.692,6.617,63008.2076,4275.7,28410.0283,1203,1770002460000
C98USDT,0.0187,0.0185,0.0188,0.0185,163469.6247,2961073.0,55238.8369,467,1770002460000
MANAUSDT,0.1102,0.1095,0.1103,0.1092,100879.0006,373597.0,40961.7669,367,1770002460000
RLCUSDT,0.4912,0.4879,0.4912,0.4873,5298.51936,6271.4,3068.73391,118,1770002460000
PEOPLEUSDT,0.00734,0.00729,0.00734,0.00727,47258.49163,3517022.0,25697.99224,254,1770002460000
FLOWUSDT,0.0556,0.05529,0.0556,0.05526,14456.535843,134353.3,7439.739142,442,1770002460000
