symbol,open,close,high,low,quote_volume,taker_buy_base_volume,taker_buy_quote_volume,trades,open_time
ARPAUSDT,0.01123,0.01116,0.01124,0.01116,5537.22233,55104.0,617.15352,122,1770002280000
ZRXUSDT,0.1061,0.1058,0.1063,0.1057,7511.45622,29694.0,3146.38419,99,1770002280000
XRPUSDT,1.5597,1.5514,1.5626,1.5502,5809925.42431,1546209.9,2405586.60977,6573,1770002280000
STORJUSDT,0.106,0.1056,0.1062,0.1055,4313.1422,15133.0,1601.4792,58,1770002280000
NEOUSDT,3.129,3.109,3.131,3.108,82674.10934,10308.69,32138.1516,851,1770002280000
ANKRUSDT,0.004931,0.004909,0.004937,0.004909,2873.81006,63879.0,314.702887,86,1770002280000
OGNUSDT,0.0235,0.0234,0.0235,0.0234,10748.2574,274502.0,6444.0673,79,1770002280000
SANDUSDT,0.09844,0.09794,0.09858,0.09784,56854.52262,305497.0,29987.12249,931,1770002280000
C98USDT,0.0189,0.0188,0.0189,0.0187,32238.1684,524990.0,9873.7022,152,1770002280000
ZECUSDT,302.2,301.09,302.76,300.86,717552.91891,840.509,253864.07853,3982,1770002280000
LINKUSDT,9.291,9.24,9.309,9.232,588933.67481,29660.8,274894.62855,1918,1770002280000
1000SHIBUSDT,0.006609,0.006577,0.00662,0.006572,178344.36043,18799686.0,124085.276067,806,1770002280000
IOSTUSDT,0.001346,0.001342,0.001348,0.00134,2605.259595,645936.0,868.205549,52,1770002280000
RVNUSDT,0.00603,0.006,0.00604,0.006,8415.78667,198128.0,1192.5962,87,1770002280000
THETAUSDT,0.213,0.2119,0.2132,0.2119,60419.38642,24091.6,5113.52312,234,1770002280000
BCHUSDT,509.49,508.02,510.51,507.68,311374.90537,300.419,153040.03985,2004,1770002280000
AVAXUSDT,9.78,9.737,9.797,9.731,417856.375,26694.0,260896.734,1846,1770002280000
ATOMUSDT,1.902,1.892,1.905,1.891,64682.50696,13959.0,26516.42266,351,1770002280000
MTLUSDT,0.3022,0.301,0.3025,0.301,537.1342,521.0,157.2783,22,1770002280000
SFPUSDT,0.29,0.2885,0.2901,0.2885,2139.4528,717.0,207.8629,58,1770002280000
BATUSDT,0.1239,0.1233,0.124,0.1232,24816.49104,67033.2,8279.53209,130,1770002280000
IOTXUSDT,0.00629,0.00627,0.0063,0.00627,1493.65504,93472.0,586.87204,47,1770002280000
BELUSDT,0.1094,0.1089,0.1097,0.1089,2510.0251,9730.0,1061.4513,48,1770002280000
CHRUSDT,0.0295,0.0293,0.0295,0.0293,3363.726,47756.0,1399.9746,38,1770002280000
KAVAUSDT,0.062,0.0618,0.062,0.0617,9309.22493,64137.0,3966.73026,78,1770002280000
MANAUSDT,0.1108,0.1103,0.111,0.1103,58441.18,117562.0,12984.9396,173,1770002280000
XTZUSDT,0.459,0.457,0.46,0.457,14405.2719,12217.3,5599.1635,94,1770002280000
DOTUSDT,1.487,1.48,1.49,1.478,272094.5332,92494.4,137196.7063,700,1770002280000
DYDXUSDT,0.13,0.129,0.13,0.129,817.2132,746.4,97.032,28,1770002280000
XMRUSDT,398.42,396.66,398.78,396.63,110732.41611,95.931,38191.5761,1576,1770002280000
SOLUSDT,98.87,98.4,99.06,98.28,11750285.3504,56106.07,5533341.159,8852,1770002280000
ENSUSDT,6.725,6.69,6.734,6.685,23416.8822,1371.9,9208.3573,471,1770002280000
KSMUSDT,5.303,5.278,5.31,5.276,6743.5848,458.4,2426.0669,216,1770002280000
GALAUSDT,0.00467,0.00464,0.00468,0.00464,102510.2026,9116726.0,42477.78102,287,1770002280000
GMTUSDT,0.01343,0.01337,0.01345,0.01336,7087.01838,165728.0,2220.89266,141,1770002280000
ZILUSDT,0.00401,0.00399,0.00402,0.00399,7730.17779,1065914.0,4271.69729,53,1770002280000
