symbol,open,close,high,high_std,low,low_std,total_volume,quote_volume_1m_avg,quote_volume_std,taker_buy_base_volume_1m_avg,taker_buy_base_volume_std,taker_buy_quote_volume_1m_avg,taker_buy_quote_volume_std,trades_1m_avg,trades_std,volatility_1m_avg,volatility_std
0GUSDT,0.6526,0.6438,0.6545,0.005315232082458411,0.6286,0.006154885065498114,3330125.8427,55502.09737833333,72693.09082566487,38886.933333333334,40358.0407584398,24952.255781666667,25772.403177933204,736.9666666666667,425.95499749035184,0.004372074825250583,0.002341776778228614
1000000BOBUSDT,0.0141,0.01407,0.01417,9.841053179595035e-05,0.01368,0.00011549586046829107,21915.04122,365.25068699999997,1021.8076799307424,8890.916666666666,11575.958445938306,124.04885216666666,160.04288669655023,12.766666666666667,11.608539619193945,0.003803532818038784,0.0023747902715030612
1000000MOGUSDT,0.1889,0.1851,0.1889,0.001488281912423677,0.1812,0.0017543360325930186,195556.50271,3259.2750451666666,2658.983389132693,8484.045,9816.218126529266,1573.7507018333333,1820.3627143887422,34.233333333333334,27.295226295656047,0.004424023385861279,0.0030680216742670517
1000BONKUSDT,0.007059,0.007015,0.007147,5.9344641212816594e-05,0.006815,7.080268396393706e-05,6911002.701159,115183.37835265,120685.68376305302,7906921.983333333,9098910.37534327,55171.62725973334,63232.95079283137,788.6333333333333,509.8587363902341,0.005052121877295906,0.003058691815046984
1000CATUSDT,0.002093,0.002067,0.002107,1.6276312898869834e-05,0.00202,1.8844074732986714e-05,193554.40455500002,3225.9067425833337,2831.1983162443703,736544.7833333333,797060.4315574055,1522.3895041666667,1650.5551817793955,47.916666666666664,28.39867009697524,0.004003662653882545,0.0025015882178577213
1000CHEEMSUSDT,0.0006276,0.0006153,0.0006318,4.826193538161946e-06,0.0006085,5.245965896962195e-06,198920.3514921,3315.339191535,3292.557032484855,2347217.9,2266601.4560858877,1458.6580042116666,1410.748994796732,90.13333333333334,60.60415230688539,0.004250144820456987,0.002511766533665225
1000FLOKIUSDT,0.0342,0.03391,0.03446,0.00026221460137669934,0.03302,0.0003186995113442571,1657740.90807,27629.015134499998,25726.549651252775,403486.51666666666,409184.7456773037,13641.055176166667,13829.643258925982,279.45,171.67879201322054,0.00459611785551245,0.0028104197913444355
1000LUNCUSDT,0.03752,0.03692,0.03767,0.00021023930406028187,0.03658,0.00020547444065555757,1294505.19771,21575.0866285,17826.95504337157,264464.7833333333,224534.57451397675,9803.684277666667,8308.50333245645,291.1,192.0250425052747,0.004589218967552349,0.002436511983790126
1000PEPEUSDT,0.0042135,0.0041569,0.0042478,3.460044621867018e-05,0.0040691,4.085967757352552e-05,37441248.0822106,624020.8013701767,480647.95810462214,69548905.55,53221415.36020737,288842.61887278,219078.77634909007,3914.983333333333,2217.1902549930523,0.00494904785617977,0.002869498637852197
1000RATSUSDT,0.06237,0.06347,0.06348,0.0005042765136905457,0.06163,0.0005103109443143681,272919.55018,4548.659169666667,5599.1126036722135,39014.73333333333,51268.17669790572,2441.5134168333334,3213.820692500064,65.23333333333333,45.795554023961564,0.002934209742545689,0.0018216764814339612
1000SATSUSDT,1.24e-05,1.23e-05,1.25e-05,1.0217963577005858e-07,1.19e-05,1.307410430545165e-07,662943.6203682,11049.06033947,15470.51122991481,422062313.96666664,635172447.2721794,5168.431123993333,7778.421726943038,87.76666666666667,38.653333956965476,0.011025523098086732,0.004789287849900059
1000SHIBUSDT,0.006655,0.006619,0.006702,4.38171437954995e-05,0.006469,5.334658821870752e-05,7727027.22544,128783.78709066666,128463.65684225773,9748953.95,11646301.36958192,64132.99246156667,75717.39387262687,675.7833333333333,480.7750131577517,0.0039014244211875754,0.0023319429396814013
1000WHYUSDT,1.29e-05,1.27e-05,1.29e-05,7.685557664227619e-08,1.25e-05,8.43050688438612e-08,49455.9276766,824.2654612766667,1077.0139115137836,33689869.016666666,63566225.21466008,429.4823424983333,807.8468565328719,14.9,13.467726646206817,0.007712233191054608,0.002708078278643965
1000XECUSDT,0.0089,0.00881,0.00893,5.726832472623256e-05,0.00864,6.789386033498448e-05,105662.86151,1761.0476918333334,2694.3109996489043,107136.1,219263.47671722583,942.307162,1936.5661480054112,27.166666666666668,24.05443450195908,0.003012930941033698,0.0021995434252591022
1INCHUSDT,0.1172,0.1134,0.1172,0.0009167863301452745,0.1121,0.0009539377207874936,1721069.1878,28684.48646333333,27132.005489713087,102295.11666666667,86668.30365055107,11636.07047,9829.280989318298,184.86666666666667,119.92292251539226,0.004696978936717172,0.002625654427130276
1MBABYDOGEUSDT,0.0004604,0.0004572,0.000466,4.033003324968792e-06,0.0004447,4.655686942219674e-06,359151.5234311,5985.858723851667,4874.215658275169,6273616.583333333,6404606.186215394,2856.741712946666,2905.990912187204,101.1,67.27270582600748,0.004343224995223654,0.0027053932249639957
2ZUSDT,0.10696,0.10622,0.10859,0.000676337260836247,0.10491,0.0006566501188083942,695318.24504,11588.637417333333,7350.350897447841,58251.6,38413.80118964131,6216.585672333333,4094.2433687275293,445.93333333333334,227.49675852908962,0.004459618118171452,0.0024450781960944144
4USDT,0.01191,0.01152,0.01192,0.0001184574824198243,0.01122,0.0001442372300450663,480191.93726,8003.198954333333,10459.193428348324,307918.86666666664,366556.0724819678,3552.5834400000003,4208.696758999086,115.58333333333333,107.29119123914191,0.006562781123207462,0.004574068194577223
A2ZUSDT,0.001106,0.001093,0.001112,7.572176246452771e-06,0.001068,9.437558695144377e-06,142531.332601,2375.5222100166666,3104.196592642575,1027506.2666666667,1329196.0011406394,1121.4692365166666,1441.7732043759718,41.93333333333333,46.50273061662358,0.00382730064715435,0.002937164552694515
AAVEUSDT,125.45,124.16,126.08,0.8598696524526542,121.41,1.0337209815983304,8971722.317,149528.70528333334,120046.1337633711,612.0849999999999,508.4113134751148,75737.48093333333,62493.86645866635,1404.4333333333334,897.3122270248865,0.004409134364442481,0.0025576792165007997
ACEUSDT,0.2051,0.2017,0.2054,0.001242390396898288,0.1978,0.001567235141483417,151340.923664,2522.3487277333334,3341.2845069113687,5477.197666666666,6798.141508686273,1105.29234575,1367.5173447330499,42.85,45.20717844602612,0.0037216312539336705,0.0026964106915938414
ACHUSDT,0.00806,0.00799,0.008126,5.133488973354002e-05,0.007844,5.975580249819472e-05,450319.587613,7505.326460216666,6219.768555588718,376894.86666666664,354790.88236572023,3007.415088783333,2815.086459471401,238.8,147.375664343466,0.0042170730944628455,0.0025718623785265966
ACTUSDT,0.01489,0.01476,0.01504,0.00011101419973306499,0.01442,0.0001339639044056863,393669.05305,6561.150884166666,4965.444706820035,194624.3,178827.49875563497,2868.3844278333336,2619.9864339215083,101.13333333333334,63.827486419244714,0.004803919266340701,0.0028735038907718204
ACUUSDT,0.16529,0.17221,0.17298,0.003229101163177407,0.16199,0.0033209517176156886,1416800.89394,23613.348232333334,13570.557234834052,72783.35,57300.23146367455,12112.650069833333,9382.294737531356,1047.55,456.54514785933094,0.005910733847258379,0.002763055181593562
ACXUSDT,0.03981,0.03928,0.04046,0.0002877465044921605,0.03854,0.00029799253014563205,228764.551599,3812.74252665,12519.316541581655,46033.735,177276.96244649083,1830.21663605,7117.476536724609,82.43333333333334,137.96638827549742,0.004783569327644352,0.0031259882026658235
ADAUSDT,0.2882,0.2856,0.2905,0.0021261487423452482,0.2787,0.00255505425771879,31843304.2376,530721.7372933333,462442.2206223991,883186.4666666667,822702.7358428049,251209.20291,232160.92816541137,1408.55,1054.7630535587332,0.004567983118864391,0.002719006489627767
AERGOUSDT,0.05684,0.05663,0.05753,0.0004094616832580263,0.05556,0.00043569734350950635,296924.83803,4948.7473005,5101.207290968428,43479.48333333333,53431.37002671672,2460.0854706666664,3016.2137604899,99.75,62.779848056792076,0.0040823160693304016,0.0023050679572803
AEROUSDT,0.3741,0.3691,0.3748,0.002638789313216932,0.361,0.0030977570708588995,752693.2044,12544.88674,10096.798798771866,15943.986666666666,14214.678804761335,5875.758273333334,5211.462405259624,248.65,161.6538281931224,0.004297300194042974,0.0023891170544999766
