symbol,open,close,high,high_std,low,low_std,total_volume,quote_volume_1m_avg,quote_volume_std,taker_buy_base_volume_1m_avg,taker_buy_base_volume_std,taker_buy_quote_volume_1m_avg,taker_buy_quote_volume_std,trades_1m_avg,trades_std,volatility_1m_avg,volatility_std
0GUSDT,0.6355,0.6138,0.6364,0.004948291664350426,0.6124,0.0047196619624234855,4636882.5336,77281.37556,111023.78300721644,67950.35,144217.2156743966,42406.567995000005,90111.05604160782,431.28333333333336,206.50949759967475,0.002922873915877449,0.0015467182547978114
1000000BOBUSDT,0.01395,0.01387,0.01403,6.625131914260668e-05,0.01374,7.286780848992549e-05,23412.94589,390.2157648333333,550.6661472238618,15141.966666666667,24493.593157427553,210.95418999999998,341.07259800458917,14.833333333333334,13.290963754149821,0.002934801579028639,0.0017937084091586705
1000000MOGUSDT,0.188,0.1859,0.1908,0.0014817639129717458,0.1848,0.0013840607984424978,118136.24961,1968.9374935,1751.5130213586328,6709.373333333333,7607.319644494643,1263.1081696666665,1436.8512109934668,19.95,12.871496561348785,0.003162995914228306,0.001963464867389419
1000BONKUSDT,0.007031,0.006988,0.007129,5.067392157395865e-05,0.006911,5.029361249330883e-05,2977764.660209,49629.411003483336,38410.19433352172,3782488.5,3066107.8168617887,26570.19248325,21596.09294899479,324.3333333333333,139.91373452004146,0.0033091845436224645,0.0019036493806084034
1000CATUSDT,0.002077,0.002064,0.002109,1.706361477391404e-05,0.002037,1.6779897846870737e-05,121917.684382,2031.9614063666668,2898.385882753894,458300.35,763050.1646838796,950.4993423666667,1575.9884587131332,34.9,28.012527463891118,0.002839066601874476,0.0018493452483192134
1000CHEEMSUSDT,0.0006312,0.0006463,0.0006551,1.0797395977132999e-05,0.0006241,1.074525463519318e-05,324496.4770184,5408.274616973333,6914.144967184405,4227542.683333334,6568234.795513948,2717.9728002333336,4228.713526698825,122.01666666666667,90.05638378197857,0.003920098316606043,0.0025010972467820794
1000FLOKIUSDT,0.03407,0.03401,0.03465,0.0003081308695479247,0.03344,0.000310697956766676,698026.5408,11633.775679999999,8289.336489274036,202539.36666666667,182301.5552347698,6902.286938333334,6206.081793459229,148.86666666666667,66.35228698922565,0.0032202309451539713,0.0019350283270569161
1000LUNCUSDT,0.03657,0.03776,0.03846,0.0006129889723526727,0.03647,0.000598105672502971,1946732.18959,32445.536493166666,25994.36718488172,453572.0333333333,512937.7233501742,17105.102854499997,19405.18887383825,355.35,180.13260887374338,0.004752663302986723,0.0020376974552645108
1000PEPEUSDT,0.0041599,0.0041302,0.0042106,3.398135264646796e-05,0.0040743,3.352921059728106e-05,22182821.4260796,369713.69043466,205046.05852088242,44821252.766666666,28590430.72957235,186028.5469284,119214.79027518562,2397.2833333333333,988.1223092424331,0.0035281058029933638,0.0018986006454775478
1000RATSUSDT,0.06384,0.06214,0.06408,0.00042125263834275105,0.06213,0.00038074455009806337,233312.43467,3888.540577833333,5434.815444839696,28752.016666666666,28671.421296636294,1810.228572,1808.3060230489139,59.016666666666666,44.451265131055756,0.0030059593897344794,0.002152727626489223
1000SATSUSDT,1.25e-05,1.26e-05,1.29e-05,1.3835188086127746e-07,1.23e-05,1.3690484963326764e-07,493092.6890501,8218.211484168332,14189.126248650833,302214405.78333336,516478377.9111931,3812.7746849866667,6527.634827756667,80.91666666666667,38.306211235373304,0.00889090956040506,0.0036294417545655587
1000SHIBUSDT,0.006669,0.006685,0.006811,6.251863225096271e-05,0.006574,6.264630108432596e-05,3870651.120737,64510.85201228333,38779.59964310679,4946413.616666666,3503610.7876599915,33135.7915989,23523.213982859903,436.5833333333333,195.70015906965185,0.0028696304996951405,0.0017386296468178146
1000WHYUSDT,1.25e-05,1.28e-05,1.3e-05,8.982091410228127e-08,1.25e-05,8.653727846986866e-08,85687.1269672,1428.1187827866668,4174.811498222482,55642980.21666667,187119307.31205216,709.4793939616667,2380.320470578216,20.816666666666666,21.39498726865685,0.007188310848256367,0.004392624161795035
1000XECUSDT,0.00876,0.00871,0.00886,6.06487991320364e-05,0.00863,6.417908383780425e-05,84403.886,1406.7314333333334,1933.1077599307173,77316.2,169381.13206299682,675.0720650000001,1473.916510688283,21.183333333333334,16.99301119220873,0.0022865154088036583,0.0016554069357346667
1INCHUSDT,0.1123,0.1134,0.1155,0.0013058008344341786,0.111,0.001326406086892183,1390833.2506,23180.554176666665,18392.41677277337,108826.95,111395.65644522168,12329.352726666666,12618.55985259947,145.33333333333334,77.81457025925653,0.004035529044519095,0.0022229855580914214
1MBABYDOGEUSDT,0.0004604,0.0004577,0.0004658,3.57594600497665e-06,0.0004518,3.654636788587515e-06,159465.6621766,2657.7610362766663,2045.5184385388081,2725032.933333333,1960417.4364650676,1252.30219117,901.7922804892679,76.95,36.02796700869563,0.0031326889943938513,0.001618169677854325
