symbol,open,close,high,high_std,low,low_std,total_volume,quote_volume_1m_avg,quote_volume_std,taker_buy_base_volume_1m_avg,taker_buy_base_volume_std,taker_buy_quote_volume_1m_avg,taker_buy_quote_volume_std,trades_1m_avg,trades_std,volatility_1m_avg,volatility_std
0GUSDT,0.649,0.6473,0.6541,0.0019922810082462932,0.6436,0.0019873007841742186,1151816.429,19196.940483333332,11996.372225763529,16373.0,12609.481478337735,10622.49016,8197.990352788864,373.56666666666666,137.4998757061585,0.0023334461919842934,0.0009010357543131306
1000000BOBUSDT,0.01406,0.01398,0.01408,3.0945094442521596e-05,0.01394,3.451807026966091e-05,9208.50611,153.47510183333333,176.55653384395697,6329.45,8932.90661490861,88.73376950000001,125.5084276705239,7.75,7.203165499996442,0.0017853918704235582,0.0012160064041139044
1000000MOGUSDT,0.1892,0.1875,0.1892,0.0006897534972768459,0.1861,0.0007923290419607504,74552.97314,1242.5495523333334,1498.2601483426363,3750.98,6986.868884904559,702.8520095,1304.5593249070787,16.05,11.042943908645537,0.0020512823126679924,0.0013549469578531812
1000BONKUSDT,0.007079,0.007025,0.007086,1.7291608297498707e-05,0.006998,1.848324176081383e-05,2104391.083998,35073.1847333,39071.5182949286,2120238.5,2171479.698896908,14928.028736366667,15273.661359692234,298.48333333333335,177.11228762956716,0.0024418109481548346,0.0011202530015447143
1000CATUSDT,0.002098,0.002074,0.0021,5.776315366134106e-06,0.002067,6.605318008143261e-06,71970.3484,1199.5058066666668,1456.0651653058662,254458.98333333334,409527.15882416506,530.4845234666667,855.0719989728243,21.933333333333334,14.642481343235705,0.0017760298089931684,0.0010363050192841018
1000CHEEMSUSDT,0.0006175,0.000615,0.0006222,1.8610632705996352e-06,0.0006126,1.9165492472016606e-06,102474.9659255,1707.9160987583334,1741.2034723308038,1386679.2666666666,1639944.122745256,855.6651622216667,1012.8919903362184,61.21666666666667,32.14062937307195,0.0028114678542607023,0.0010489828726145275
1000FLOKIUSDT,0.03432,0.034,0.03436,8.999230977816383e-05,0.03386,9.421696321890178e-05,556680.6271500001,9278.0104525,9786.957970419478,134229.9,141960.18666474108,4578.743615833333,4843.9809016409945,133.71666666666667,64.1042825367231,0.0024770072892064394,0.0010201416043629067
1000LUNCUSDT,0.03642,0.03654,0.03715,0.00015929745122286992,0.03637,0.0001383538205508519,1052348.45356,17539.140892666666,14844.583537094262,248530.5,281175.6834451806,9114.778908333334,10357.520485186784,235.33333333333334,130.8138367566889,0.003332102003648846,0.0018080327056760252
1000PEPEUSDT,0.0042189,0.004198,0.004231,9.991741787836662e-06,0.0041709,1.1184360928481142e-05,14873788.1508044,247896.46918007333,163629.05383094668,28872894.8,17739746.69050328,121282.91301162333,74314.73319958033,1983.1833333333334,898.6469960147466,0.00295461098419177,0.0012630792471130421
1000RATSUSDT,0.06229,0.06259,0.06263,0.00011666008859582573,0.06208,0.00011840882449173745,96315.68153,1605.2613588333334,1339.1619197784098,15792.416666666666,18180.286958906676,984.7899954999999,1133.6937828153693,51.68333333333333,22.503854032758113,0.0016248967047190488,0.0008563303096424265
