symbol,open,close,high,high_std,low,low_std,total_volume,quote_volume_1m_avg,quote_volume_std,taker_buy_base_volume_1m_avg,taker_buy_base_volume_std,taker_buy_quote_volume_1m_avg,taker_buy_quote_volume_std,trades_1m_avg,trades_std,volatility_1m_avg,volatility_std
0GUSDT,0.6499,0.6361,0.6505,0.003221752953035823,0.6354,0.0030906908704199784,1013537.917,16892.298616666667,13919.395463326362,11786.2,13353.033083745175,7581.592233333333,8616.68848796024,319.6166666666667,138.4191732171678,0.002794645766133566,0.001471643645642106
1000000BOBUSDT,0.01418,0.01401,0.01419,4.608117377271545e-05,0.01392,4.987102008248617e-05,11932.85066,198.88084433333333,394.89553538817637,7167.983333333334,12210.055427478223,100.88223733333334,171.5068844485921,10.2,11.853341086598927,0.00259423587412533,0.0021414191116664546
1000000MOGUSDT,0.1896,0.1868,0.1899,0.000707673837220938,0.1864,0.0006779497173161453,52149.96487,869.1660811666667,912.2383882295032,2320.73,3511.904259452316,436.34911800000003,659.5024034827272,12.85,11.215644340210758,0.002109862932882968,0.0014196875923514702
1000BONKUSDT,0.00714,0.007053,0.007171,2.517699492485815e-05,0.007041,2.387544775809829e-05,1522692.458776,25378.207646266666,26737.761738920028,1796651.2666666666,1920383.0948069096,12759.46823815,13658.062938675608,238.4,120.20691200973118,0.0023512309179773297,0.0012723601268576578
1000CATUSDT,0.00211,0.00208,0.002113,8.367866301554126e-06,0.002077,7.76708977776201e-06,75126.822611,1252.1137101833333,1370.829907897057,382536.0333333333,493323.2636561667,802.3237766999999,1036.2862409837178,22.7,18.772771482989462,0.001947613176642298,0.001188983238770621
1000CHEEMSUSDT,0.0006269,0.0006266,0.0006323,1.3127622148617094e-06,0.0006246,1.3898939113276733e-06,89563.052951,1492.7175491833334,1120.7788311755014,1174384.4166666667,909003.0560124142,737.9206030666667,570.4310106042306,64.48333333333333,29.12014368717266,0.0025324064799650747,0.001095898903074407
1000FLOKIUSDT,0.03455,0.03417,0.03464,0.00011063900171532993,0.03413,0.00010575782483638952,426385.59274,7106.426545666666,5853.398283459509,107603.91666666667,122665.52471401985,3701.832315166667,4224.38890914913,104.4,55.95646007145924,0.0021908635680192275,0.0012739565580438578
1000LUNCUSDT,0.0371,0.03661,0.03716,0.00019085593703252623,0.03644,0.0001892216438689719,360525.39341,6008.756556833334,4716.010784770493,73200.11666666667,56965.700576212526,2694.1561349999997,2093.76524119314,107.8,49.00702128872168,0.0022313477143391302,0.0009560408326267901
1000PEPEUSDT,0.0042068,0.0041634,0.0042188,1.3835705058408655e-05,0.0041553,1.2705148651624424e-05,11652103.7551128,194201.72925188002,124158.28591242182,23064024.183333334,17785979.08770039,96490.84508015333,74544.56174524754,1827.2666666666667,645.8069152242119,0.002718377729414269,0.0013254371427645086
1000RATSUSDT,0.06554,0.06396,0.06562,0.00041640701514250345,0.06341,0.000443781388640789,348229.13261000003,5803.818876833334,6964.023431202742,38012.01666666667,42554.432452714005,2446.3850963333334,2740.505957779021,65.5,56.75475041716995,0.0030120648345814626,0.001677095669534325
1000SATSUSDT,1.26e-05,1.25e-05,1.27e-05,5.652358139960057e-08,1.25e-05,4.971671160112335e-08,235428.7804481,3923.8130074683336,8006.167872422976,135702886.45,321399680.5939058,1710.1524922466667,4049.58738875282,66.68333333333334,30.120937966052818,0.008228588093155008,0.00386838416218119
1000SHIBUSDT,0.006771,0.006712,0.006795,1.8529400976959483e-05,0.006702,1.8163188388314116e-05,2810978.1193,46849.63532166667,45251.402104926885,3692809.033333333,3686049.9112500045,24884.328398616668,24822.826793499982,275.8333333333333,146.0780110445596,0.0018883124321890348,0.0010158404076208876
1000WHYUSDT,1.28e-05,1.28e-05,1.29e-05,5.163977794943163e-08,1.26e-05,3.991516427353207e-08,35483.0977739,591.3849628983334,882.0188947706441,22750656.683333334,58793740.525628306,289.8341064283333,747.58884111115,12.266666666666667,9.667114737326372,0.006550450724909341,0.003596035878245195
1000XECUSDT,0.00892,0.00883,0.00893,2.3956174675534503e-05,0.00882,2.1713985703716915e-05,52949.55221,882.4925368333334,2183.915354122455,40518.3,73866.477511172,360.0615275,657.6010075410762,13.533333333333333,11.880002663166207,0.0015957565812022639,0.0010831697930293093
1INCHUSDT,0.1159,0.1146,0.1164,0.00040562430085774057,0.1142,0.00040643134805027487,775724.5312,12928.742186666666,10378.566719543436,53220.083333333336,42118.68130160486,6142.400451666666,4872.6660890506455,92.03333333333333,43.423404868751135,0.003004025083395852,0.001330505374795292
1MBABYDOGEUSDT,0.0004672,0.0004616,0.0004677,1.5648134850319303e-06,0.0004611,1.489263838163353e-06,105017.6799156,1750.29466526,1539.9408185419302,1911656.4,2125908.9973447346,887.1677175166666,986.2565712436565,48.68333333333333,29.763184895794378,0.002076110271842419,0.0011010772784214476
2ZUSDT,0.10952,0.10757,0.10959,0.00045032869351551916,0.10749,0.0004261236061093083,204009.77294,3400.162882333333,1983.1994049977518,18156.033333333333,13072.528291461964,1967.2243276666668,1415.787869996114,174.41666666666666,67.83361790081761,0.002323718191053985,0.001208562910483889
4USDT,0.01179,0.01176,0.0119,4.864839839775463e-05,0.01162,5.0632998775224336e-05,154383.15954,2573.052659,3431.0747558072144,107794.03333333334,111686.6673849578,1269.9042029999998,1311.8335633978404,47.81666666666667,32.32488240657451,0.003324250830107756,0.001960623251836463
A2ZUSDT,0.001105,0.001096,0.001112,3.4013540009160316e-06,0.001096,3.2302857091457684e-06,42393.927216,706.5654536,1377.26987018034,286064.5,362338.4279716493,316.15359406666664,400.69491341989476,14.4,10.841227024180911,0.0017508809815706232,0.001322601011303761
AAVEUSDT,126.31,125.15,126.77,0.3875393546627648,125.0,0.38349194704235784,3074524.867,51242.08111666667,41091.75582625444,214.9966666666667,212.2314246661394,27050.837083333336,26683.316796248866,474.51666666666665,198.47840608896428,0.0023517058165703846,0.0012083618222188655
ACEUSDT,0.2058,0.2026,0.206,0.000768686237078209,0.2024,0.0007474457446817706,46335.51847,772.2586411666667,660.6423111319299,2368.2225000000003,2566.215780599001,484.383158,525.3629305718096,19.366666666666667,15.502833712174839,0.0017449939201355479,0.001196760496677811
ACHUSDT,0.008139,0.008057,0.008154,2.6678558436054642e-05,0.008039,2.5825358710817486e-05,121285.601009,2021.4266834833334,1502.0338203682006,131204.6,129121.67393746706,1060.9610908166667,1042.2369425680934,101.63333333333334,45.89153264341453,0.0022230139307538176,0.0011422716266938253
ACTUSDT,0.01529,0.01512,0.0154,7.349603163890261e-05,0.01508,7.009658389284312e-05,132454.2337,2207.570561666667,1899.547282340413,68147.31666666667,72498.21685603587,1041.4136296666666,1112.1670554598732,45.733333333333334,27.89986128795277,0.002838740003492505,0.0017942966441470854
ACUUSDT,0.17227,0.1715,0.17235,0.00158910111214888,0.16584,0.0015296874888549453,810269.71577,13504.495262833334,8366.96627616489,40965.666666666664,28649.989135778498,6919.973924666667,4868.619537508966,643.4,279.06382235817057,0.004273040615351632,0.0019767188434307104
ACXUSDT,0.04025,0.04011,0.04043,8.068404584698025e-05,0.03998,7.263775146473876e-05,53633.671471,893.8945245166667,471.00015173305775,9473.53,8715.974541373123,380.91114910000005,350.5701130443661,30.35,14.164679156028221,0.0023545201493881513,0.0010194708492049743
ADAUSDT,0.2906,0.2872,0.2917,0.0011525751075444624,0.2867,0.0011007701464221258,9391448.671,156524.14451666668,91121.04794715761,277812.88333333336,187500.5661179333,80355.47654166668,54307.99606195654,554.0166666666667,208.9856447642138,0.0025695525499961824,0.001205818101960472
AERGOUSDT,0.05581,0.05448,0.05591,0.00033185338127953654,0.05409,0.00031924429658798,217504.83052,3625.0805086666664,6760.417758302645,27461.4,34184.40398292467,1505.7641226666667,1870.1057036520679,91.85,109.78419894949842,0.0037786205754840175,0.0026887441871581283
